coordinates:	28.9,65.4	78.9,65.4
9.800000e+00	114	164
9.900000e+00	161	127
10	116	170
1.010000e+01	173	127
1.020000e+01	113	139
1.030000e+01	162	125
1.040000e+01	114	161
1.050000e+01	166	126
1.060000e+01	113	152
1.070000e+01	149	124
1.080000e+01	115	161
1.090000e+01	167	131
11	113	150
1.110000e+01	177	126
1.120000e+01	115	150
1.130000e+01	182	128
1.140000e+01	115	156
1.150000e+01	156	131
1.160000e+01	113	153
1.170000e+01	148	127
1.180000e+01	117	151
1.190000e+01	156	124
12	114	162
1.210000e+01	143	137
1.220000e+01	114	155
1.230000e+01	142	136
1.240000e+01	115	153
1.250000e+01	140	133
1.260000e+01	114	150
1.270000e+01	142	140
1.280000e+01	114	143
1.290000e+01	139	136
13	114	158
1.310000e+01	141	142
1.320000e+01	115	150
1.330000e+01	150	128
1.340000e+01	114	145
1.350000e+01	141	140
1.360000e+01	114	153
1.370000e+01	147	144
1.380000e+01	113	148
1.390000e+01	148	130
14	114	146
1.410000e+01	152	133
1.420000e+01	119	158
1.430000e+01	150	140
1.440000e+01	114	160
1.450000e+01	156	132
1.460000e+01	115	154
1.470000e+01	149	129
1.480000e+01	113	164
1.490000e+01	137	141
15	114	149
1.510000e+01	154	145
1.520000e+01	115	141
1.530000e+01	141	142
1.540000e+01	114	157
1.550000e+01	139	139
1.560000e+01	116	154
1.570000e+01	143	132
1.580000e+01	113	148
1.590000e+01	145	145
16	114	146
1.610000e+01	138	141
1.620000e+01	114	153
1.630000e+01	143	142
1.640000e+01	114	154
1.650000e+01	139	144
1.660000e+01	113	156
1.670000e+01	144	139
1.680000e+01	113	144
1.690000e+01	150	145
17	114	150
1.710000e+01	148	137
1.720000e+01	115	146
1.730000e+01	138	139
1.740000e+01	115	152
1.750000e+01	148	140
1.760000e+01	113	149
1.770000e+01	154	143
1.780000e+01	114	151
1.790000e+01	160	124
18	113	162
1.810000e+01	157	121
1.820000e+01	114	155
1.830000e+01	151	137
1.840000e+01	114	157
1.850000e+01	156	126
1.860000e+01	114	152
1.870000e+01	168	128
1.880000e+01	115	142
1.890000e+01	155	124
19	115	142
1.910000e+01	156	135
1.920000e+01	114	157
1.930000e+01	156	127
1.940000e+01	114	156
1.950000e+01	147	131
1.960000e+01	114	153
1.970000e+01	153	125
1.980000e+01	114	155
1.990000e+01	147	125
20	113	145
2.010000e+01	159	128
2.020000e+01	115	149
2.030000e+01	160	131
2.040000e+01	113	150
2.050000e+01	166	125
2.060000e+01	117	154
2.070000e+01	162	127
2.080000e+01	114	164
2.090000e+01	166	130
21	114	153
2.110000e+01	149	124
2.120000e+01	114	151
2.130000e+01	160	121
2.140000e+01	119	145
2.150000e+01	149	120
2.160000e+01	113	166
2.170000e+01	170	130
2.180000e+01	114	148
2.190000e+01	169	125
22	114	155
2.210000e+01	165	124
2.220000e+01	116	151
2.230000e+01	155	124
2.240000e+01	115	151
2.250000e+01	159	124
2.260000e+01	114	169
2.270000e+01	161	127
2.280000e+01	114	155
2.290000e+01	152	131
23	113	148
2.310000e+01	165	127
2.320000e+01	114	147
2.330000e+01	149	124
2.340000e+01	113	158
2.350000e+01	162	122
2.360000e+01	114	156
2.370000e+01	151	123
2.380000e+01	118	155
2.390000e+01	154	126
24	116	151
2.410000e+01	166	124
2.420000e+01	114	145
2.430000e+01	156	132
2.440000e+01	114	162
2.450000e+01	163	121
2.460000e+01	115	161
2.470000e+01	171	128
2.480000e+01	114	155
2.490000e+01	161	130
25	113	151
2.510000e+01	158	122
2.520000e+01	113	145
2.530000e+01	152	126
2.540000e+01	113	159
2.550000e+01	162	124
2.560000e+01	113	156
2.570000e+01	163	123
2.580000e+01	115	144
2.590000e+01	166	124
26	114	150
2.610000e+01	167	122
2.620000e+01	115	147
2.630000e+01	168	126
2.640000e+01	113	153
2.650000e+01	174	130
2.660000e+01	114	152
2.670000e+01	157	130
2.680000e+01	116	154
2.690000e+01	173	127
27	113	157
2.710000e+01	168	131
2.720000e+01	115	150
2.730000e+01	150	123
2.740000e+01	114	156
2.750000e+01	162	130
2.760000e+01	116	145
2.770000e+01	168	127
2.780000e+01	114	161
2.790000e+01	160	127
28	116	154
2.810000e+01	157	122
2.820000e+01	115	154
2.830000e+01	152	125
2.840000e+01	115	149
2.850000e+01	166	128
2.860000e+01	115	151
2.870000e+01	170	128
2.880000e+01	114	156
2.890000e+01	151	120
29	114	154
2.910000e+01	164	124
2.920000e+01	117	159
2.930000e+01	164	132
2.940000e+01	113	144
2.950000e+01	147	127
2.960000e+01	116	152
2.970000e+01	171	127
2.980000e+01	114	156
2.990000e+01	161	126
30	114	144
3.010000e+01	168	127
3.020000e+01	113	147
3.030000e+01	153	122
3.040000e+01	115	153
3.050000e+01	154	127
3.060000e+01	114	152
3.070000e+01	165	123
3.080000e+01	115	150
3.090000e+01	163	133
31	113	145
3.110000e+01	170	129
3.120000e+01	114	159
3.130000e+01	166	126
3.140000e+01	114	151
3.150000e+01	156	124
3.160000e+01	114	152
3.170000e+01	162	123
3.180000e+01	114	157
3.190000e+01	176	122
32	113	156
3.210000e+01	168	126
3.220000e+01	116	149
3.230000e+01	160	129
3.240000e+01	116	152
3.250000e+01	161	130
3.260000e+01	114	151
3.270000e+01	160	132
3.280000e+01	113	155
3.290000e+01	159	126
33	113	144
3.310000e+01	169	126
3.320000e+01	114	150
3.330000e+01	157	123
3.340000e+01	114	155
3.350000e+01	154	125
3.360000e+01	117	149
3.370000e+01	163	131
3.380000e+01	114	146
3.390000e+01	160	127
34	115	149
3.410000e+01	156	123
3.420000e+01	113	147
3.430000e+01	156	126
3.440000e+01	113	159
3.450000e+01	166	125
3.460000e+01	113	148
3.470000e+01	155	129
3.480000e+01	115	166
3.490000e+01	161	131
35	114	151
3.510000e+01	148	142
3.520000e+01	115	155
3.530000e+01	151	137
3.540000e+01	115	153
3.550000e+01	156	139
3.560000e+01	113	151
3.570000e+01	148	138
3.580000e+01	114	144
3.590000e+01	146	144
36	115	150
3.610000e+01	142	137
3.620000e+01	114	149
3.630000e+01	141	141
3.640000e+01	115	149
3.650000e+01	152	138
3.660000e+01	113	151
3.670000e+01	151	141
3.680000e+01	113	142
3.690000e+01	148	146
37	115	145
3.710000e+01	151	133
3.720000e+01	115	159
3.730000e+01	158	134
3.740000e+01	113	156
3.750000e+01	158	139
3.760000e+01	114	139
3.770000e+01	143	133
3.780000e+01	113	155
3.790000e+01	149	129
38	114	143
3.810000e+01	137	138
3.820000e+01	115	147
3.830000e+01	144	137
3.840000e+01	115	153
3.850000e+01	136	144
3.860000e+01	113	151
3.870000e+01	149	136
3.880000e+01	115	150
3.890000e+01	135	143
39	114	147
3.910000e+01	140	137
3.920000e+01	114	152
3.930000e+01	150	138
3.940000e+01	115	148
3.950000e+01	141	144
3.960000e+01	115	153
3.970000e+01	150	136
3.980000e+01	113	149
3.990000e+01	139	143
40	115	162
4.010000e+01	141	138
4.020000e+01	114	157
4.030000e+01	146	131
4.040000e+01	114	148
4.050000e+01	135	136
4.060000e+01	114	148
4.070000e+01	139	135
4.080000e+01	113	163
4.090000e+01	149	137
41	115	152
4.110000e+01	148	140
4.120000e+01	116	157
4.130000e+01	141	136
4.140000e+01	114	159
4.150000e+01	141	136
4.160000e+01	115	162
4.170000e+01	149	134
4.180000e+01	118	148
4.190000e+01	146	144
42	114	153
4.210000e+01	147	135
4.220000e+01	113	147
4.230000e+01	148	140
4.240000e+01	114	156
4.250000e+01	145	140
4.260000e+01	114	149
4.270000e+01	143	138
4.280000e+01	113	159
4.290000e+01	140	135
43	114	160
4.310000e+01	143	146
4.320000e+01	115	146
4.330000e+01	140	151
4.340000e+01	113	153
4.350000e+01	147	138
4.360000e+01	115	152
4.370000e+01	158	130
4.380000e+01	115	151
4.390000e+01	149	140
44	114	153
4.410000e+01	146	131
4.420000e+01	114	162
4.430000e+01	144	145
4.440000e+01	113	149
4.450000e+01	153	138
4.460000e+01	115	154
4.470000e+01	142	138
4.480000e+01	114	150
4.490000e+01	148	136
45	113	167
4.510000e+01	146	134
4.520000e+01	115	153
4.530000e+01	135	143
4.540000e+01	116	145
4.550000e+01	156	146
4.560000e+01	113	141
4.570000e+01	140	141
4.580000e+01	116	142
4.590000e+01	158	144
46	115	153
4.610000e+01	135	142
4.620000e+01	114	146
4.630000e+01	151	147
4.640000e+01	116	140
4.650000e+01	158	138
4.660000e+01	115	154
4.670000e+01	142	139
4.680000e+01	114	158
4.690000e+01	145	134
47	115	151
4.710000e+01	143	133
4.720000e+01	114	162
4.730000e+01	140	139
4.740000e+01	113	145
4.750000e+01	142	147
4.760000e+01	114	142
4.770000e+01	140	138
4.780000e+01	115	158
4.790000e+01	143	138
48	113	165
4.810000e+01	145	138
4.820000e+01	114	162
4.830000e+01	143	137
4.840000e+01	113	160
4.850000e+01	150	137
4.860000e+01	113	153
4.870000e+01	138	127
4.880000e+01	116	149
4.890000e+01	147	137
49	113	159
4.910000e+01	151	137
4.920000e+01	114	147
4.930000e+01	145	140
4.940000e+01	114	154
4.950000e+01	135	137
4.960000e+01	113	158
4.970000e+01	151	134
4.980000e+01	115	153
4.990000e+01	145	135
50	114	156
5.010000e+01	145	139
5.020000e+01	115	157
5.030000e+01	144	138
5.040000e+01	116	155
5.050000e+01	149	138
5.060000e+01	113	146
5.070000e+01	152	143
5.080000e+01	117	151
5.090000e+01	152	142
51	114	156
5.110000e+01	135	144
5.120000e+01	115	144
5.130000e+01	153	137
5.140000e+01	115	153
5.150000e+01	146	149
5.160000e+01	116	153
5.170000e+01	150	139
5.180000e+01	115	154
5.190000e+01	146	140
52	115	148
5.210000e+01	137	143
5.220000e+01	114	148
5.230000e+01	151	137
5.240000e+01	114	151
5.250000e+01	157	139
5.260000e+01	114	158
5.270000e+01	149	140
5.280000e+01	113	151
5.290000e+01	151	152
53	113	158
5.310000e+01	148	139
5.320000e+01	115	143
5.330000e+01	151	137
5.340000e+01	113	153
5.350000e+01	150	151
5.360000e+01	114	143
5.370000e+01	150	140
5.380000e+01	115	151
5.390000e+01	156	143
54	116	157
5.410000e+01	152	132
5.420000e+01	113	163
5.430000e+01	149	137
5.440000e+01	114	146
5.450000e+01	163	145
5.460000e+01	115	147
5.470000e+01	151	147
5.480000e+01	116	158
5.490000e+01	134	134
55	114	156
5.510000e+01	153	134
5.520000e+01	114	155
5.530000e+01	141	149
5.540000e+01	114	152
5.550000e+01	152	126
5.560000e+01	116	156
5.570000e+01	142	138
5.580000e+01	113	150
5.590000e+01	153	135
56	116	148
5.610000e+01	156	146
5.620000e+01	114	147
5.630000e+01	138	138
5.640000e+01	113	151
5.650000e+01	149	140
5.660000e+01	115	168
5.670000e+01	151	135
5.680000e+01	113	154
5.690000e+01	147	146
57	115	151
5.710000e+01	135	141
5.720000e+01	116	153
5.730000e+01	154	138
5.740000e+01	116	153
5.750000e+01	141	151
5.760000e+01	113	147
5.770000e+01	150	143
5.780000e+01	115	157
5.790000e+01	146	137
58	115	157
5.810000e+01	150	146
5.820000e+01	114	152
5.830000e+01	150	147
5.840000e+01	114	151
5.850000e+01	149	134
5.860000e+01	114	160
5.870000e+01	147	138
5.880000e+01	113	151
5.890000e+01	148	145
59	113	143
5.910000e+01	145	138
5.920000e+01	114	147
5.930000e+01	145	128
5.940000e+01	114	144
5.950000e+01	145	148
5.960000e+01	114	152
5.970000e+01	141	131
5.980000e+01	116	152
5.990000e+01	150	154
60	114	151
