coordinates:	28.9,65.4	78.9,65.4
1.620000e+01	114	155
1.630000e+01	155	134
1.640000e+01	113	156
1.650000e+01	144	132
1.660000e+01	115	157
1.670000e+01	152	137
1.680000e+01	115	157
1.690000e+01	149	134
17	118	144
1.710000e+01	144	134
1.720000e+01	115	157
1.730000e+01	151	138
1.740000e+01	113	153
1.750000e+01	146	140
1.760000e+01	115	152
1.770000e+01	161	136
1.780000e+01	115	156
1.790000e+01	154	142
18	115	149
1.810000e+01	141	136
1.820000e+01	114	160
1.830000e+01	148	143
1.840000e+01	115	135
1.850000e+01	148	141
1.860000e+01	113	150
1.870000e+01	141	133
1.880000e+01	113	144
1.890000e+01	144	149
19	114	160
1.910000e+01	142	134
1.920000e+01	114	148
1.930000e+01	133	140
1.940000e+01	115	153
1.950000e+01	147	139
1.960000e+01	115	159
1.970000e+01	144	139
1.980000e+01	115	148
1.990000e+01	157	141
20	113	170
2.010000e+01	149	154
2.020000e+01	113	152
2.030000e+01	134	138
2.040000e+01	114	161
2.050000e+01	140	130
2.060000e+01	114	146
2.070000e+01	148	135
2.080000e+01	117	146
2.090000e+01	155	136
21	114	148
2.110000e+01	148	146
2.120000e+01	115	161
2.130000e+01	153	132
2.140000e+01	118	149
2.150000e+01	137	131
2.160000e+01	114	144
2.170000e+01	150	139
2.180000e+01	115	150
2.190000e+01	146	142
22	114	153
2.210000e+01	140	146
2.220000e+01	115	155
2.230000e+01	138	140
2.240000e+01	113	151
2.250000e+01	146	140
2.260000e+01	113	164
2.270000e+01	138	137
2.280000e+01	117	149
2.290000e+01	135	136
23	113	163
2.310000e+01	147	139
2.320000e+01	113	165
2.330000e+01	136	141
2.340000e+01	115	164
2.350000e+01	148	150
2.360000e+01	113	150
2.370000e+01	149	140
2.380000e+01	114	154
2.390000e+01	146	135
24	117	156
2.410000e+01	143	136
2.420000e+01	115	146
2.430000e+01	145	146
2.440000e+01	115	149
2.450000e+01	150	138
2.460000e+01	115	145
2.470000e+01	146	149
2.480000e+01	115	150
2.490000e+01	141	139
25	115	142
2.510000e+01	147	140
2.520000e+01	113	149
2.530000e+01	152	143
2.540000e+01	115	160
2.550000e+01	144	131
2.560000e+01	114	156
2.570000e+01	148	137
2.580000e+01	114	150
2.590000e+01	152	138
26	113	151
2.610000e+01	147	140
2.620000e+01	115	143
2.630000e+01	152	150
2.640000e+01	113	154
2.650000e+01	144	137
2.660000e+01	114	156
2.670000e+01	141	141
2.680000e+01	114	166
2.690000e+01	150	146
27	114	137
2.710000e+01	158	133
2.720000e+01	118	155
2.730000e+01	156	135
2.740000e+01	115	141
2.750000e+01	145	130
2.760000e+01	115	149
2.770000e+01	146	139
2.780000e+01	113	154
2.790000e+01	141	137
28	114	148
2.810000e+01	140	137
2.820000e+01	115	142
2.830000e+01	137	138
2.840000e+01	113	155
2.850000e+01	144	141
2.860000e+01	115	151
2.870000e+01	154	134
2.880000e+01	115	149
2.890000e+01	141	133
29	114	139
2.910000e+01	145	131
2.920000e+01	114	142
2.930000e+01	152	137
2.940000e+01	114	151
2.950000e+01	154	136
2.960000e+01	114	149
2.970000e+01	144	135
2.980000e+01	115	151
2.990000e+01	141	136
30	115	147
3.010000e+01	138	132
3.020000e+01	114	151
3.030000e+01	153	140
3.040000e+01	114	151
3.050000e+01	145	137
3.060000e+01	116	156
3.070000e+01	142	131
3.080000e+01	114	142
3.090000e+01	141	135
31	115	149
3.110000e+01	148	137
3.120000e+01	118	149
3.130000e+01	151	139
3.140000e+01	114	156
3.150000e+01	154	131
3.160000e+01	115	153
3.170000e+01	140	144
3.180000e+01	115	151
3.190000e+01	148	134
32	115	154
3.210000e+01	148	138
3.220000e+01	114	151
3.230000e+01	150	142
3.240000e+01	114	147
3.250000e+01	140	140
3.260000e+01	115	159
3.270000e+01	148	149
3.280000e+01	114	154
3.290000e+01	148	132
33	114	149
3.310000e+01	158	131
3.320000e+01	114	146
3.330000e+01	165	135
3.340000e+01	115	147
3.350000e+01	153	126
3.360000e+01	114	155
3.370000e+01	145	138
3.380000e+01	113	149
3.390000e+01	144	142
34	115	156
3.410000e+01	156	136
3.420000e+01	115	142
3.430000e+01	145	133
3.440000e+01	113	146
3.450000e+01	140	138
3.460000e+01	114	156
3.470000e+01	144	139
3.480000e+01	115	148
3.490000e+01	152	147
35	114	147
3.510000e+01	134	141
3.520000e+01	113	167
3.530000e+01	146	130
3.540000e+01	116	147
3.550000e+01	143	132
3.560000e+01	115	144
3.570000e+01	144	139
3.580000e+01	113	157
3.590000e+01	136	135
36	114	162
3.610000e+01	151	133
3.620000e+01	113	146
3.630000e+01	149	135
3.640000e+01	114	151
3.650000e+01	153	139
3.660000e+01	114	141
3.670000e+01	150	134
3.680000e+01	114	158
3.690000e+01	140	139
37	115	160
3.710000e+01	144	141
3.720000e+01	115	162
3.730000e+01	140	137
3.740000e+01	114	155
3.750000e+01	141	133
3.760000e+01	114	153
3.770000e+01	140	137
3.780000e+01	115	143
3.790000e+01	136	128
38	115	143
3.810000e+01	142	146
3.820000e+01	115	155
3.830000e+01	139	144
3.840000e+01	115	147
3.850000e+01	138	145
3.860000e+01	114	143
3.870000e+01	142	144
3.880000e+01	114	157
3.890000e+01	144	159
39	114	152
3.910000e+01	129	151
3.920000e+01	114	160
3.930000e+01	143	134
3.940000e+01	114	161
3.950000e+01	140	145
3.960000e+01	113	156
3.970000e+01	136	149
3.980000e+01	114	147
3.990000e+01	141	142
40	115	142
4.010000e+01	141	142
4.020000e+01	116	160
4.030000e+01	140	150
4.040000e+01	116	158
4.050000e+01	137	149
4.060000e+01	116	160
4.070000e+01	137	156
4.080000e+01	118	142
4.090000e+01	134	140
41	113	145
4.110000e+01	146	145
4.120000e+01	114	141
4.130000e+01	138	152
4.140000e+01	113	155
4.150000e+01	135	142
4.160000e+01	115	147
4.170000e+01	132	144
4.180000e+01	118	168
4.190000e+01	132	148
42	114	145
4.210000e+01	139	137
4.220000e+01	114	155
4.230000e+01	140	143
4.240000e+01	115	152
4.250000e+01	132	153
4.260000e+01	116	154
4.270000e+01	130	140
4.280000e+01	114	158
4.290000e+01	140	141
43	114	158
4.310000e+01	138	145
4.320000e+01	113	156
4.330000e+01	142	143
4.340000e+01	114	157
4.350000e+01	138	137
4.360000e+01	114	156
4.370000e+01	141	142
4.380000e+01	113	156
4.390000e+01	144	143
44	113	161
4.410000e+01	136	141
4.420000e+01	113	150
4.430000e+01	139	152
4.440000e+01	114	151
4.450000e+01	138	139
4.460000e+01	116	154
4.470000e+01	148	158
4.480000e+01	115	147
4.490000e+01	135	154
45	114	138
4.510000e+01	143	136
4.520000e+01	116	153
4.530000e+01	144	137
4.540000e+01	115	151
4.550000e+01	136	135
4.560000e+01	114	155
4.570000e+01	142	146
4.580000e+01	114	146
4.590000e+01	146	150
46	114	146
4.610000e+01	140	152
4.620000e+01	113	158
4.630000e+01	146	145
4.640000e+01	116	153
4.650000e+01	140	144
4.660000e+01	114	158
4.670000e+01	141	151
4.680000e+01	116	161
4.690000e+01	148	143
47	113	156
4.710000e+01	141	142
4.720000e+01	115	145
4.730000e+01	143	134
4.740000e+01	114	163
4.750000e+01	142	146
4.760000e+01	116	150
4.770000e+01	133	145
4.780000e+01	115	142
4.790000e+01	165	121
48	113	164
4.810000e+01	148	123
4.820000e+01	114	156
4.830000e+01	166	125
4.840000e+01	114	156
4.850000e+01	174	120
4.860000e+01	116	152
4.870000e+01	184	121
4.880000e+01	118	149
4.890000e+01	171	124
49	113	167
4.910000e+01	164	124
4.920000e+01	117	152
4.930000e+01	171	128
4.940000e+01	115	145
4.950000e+01	160	119
4.960000e+01	115	154
4.970000e+01	163	130
4.980000e+01	113	156
4.990000e+01	168	126
50	113	158
5.010000e+01	159	125
5.020000e+01	114	146
5.030000e+01	165	132
5.040000e+01	114	152
5.050000e+01	167	124
5.060000e+01	115	149
5.070000e+01	175	129
5.080000e+01	115	151
5.090000e+01	152	124
51	115	149
5.110000e+01	169	129
5.120000e+01	114	151
5.130000e+01	159	122
5.140000e+01	114	167
5.150000e+01	164	122
5.160000e+01	113	150
5.170000e+01	158	125
5.180000e+01	114	152
5.190000e+01	161	125
52	113	144
5.210000e+01	153	128
5.220000e+01	115	147
5.230000e+01	163	123
5.240000e+01	114	154
5.250000e+01	162	130
5.260000e+01	114	157
5.270000e+01	157	128
5.280000e+01	113	153
5.290000e+01	158	124
53	115	152
5.310000e+01	160	123
5.320000e+01	115	142
5.330000e+01	153	122
5.340000e+01	114	154
5.350000e+01	176	121
5.360000e+01	116	164
5.370000e+01	160	129
5.380000e+01	114	154
5.390000e+01	161	135
54	116	142
5.410000e+01	163	133
5.420000e+01	113	153
5.430000e+01	175	131
5.440000e+01	113	153
5.450000e+01	163	128
5.460000e+01	114	154
5.470000e+01	159	121
5.480000e+01	115	150
5.490000e+01	154	126
55	113	156
5.510000e+01	152	123
5.520000e+01	114	157
5.530000e+01	161	130
5.540000e+01	115	155
5.550000e+01	162	130
5.560000e+01	114	147
5.570000e+01	165	125
5.580000e+01	115	151
5.590000e+01	172	128
56	114	151
5.610000e+01	160	129
5.620000e+01	114	155
5.630000e+01	164	125
5.640000e+01	116	149
5.650000e+01	155	121
5.660000e+01	114	162
5.670000e+01	146	125
5.680000e+01	114	152
5.690000e+01	157	125
57	114	144
5.710000e+01	168	125
5.720000e+01	115	153
5.730000e+01	145	128
5.740000e+01	113	149
5.750000e+01	163	130
5.760000e+01	114	153
5.770000e+01	164	122
5.780000e+01	116	145
5.790000e+01	152	126
58	114	146
5.810000e+01	161	132
5.820000e+01	113	155
5.830000e+01	168	124
5.840000e+01	115	143
5.850000e+01	155	124
5.860000e+01	116	151
5.870000e+01	157	124
5.880000e+01	113	166
5.890000e+01	159	124
59	114	156
5.910000e+01	168	129
5.920000e+01	116	155
5.930000e+01	170	125
5.940000e+01	114	154
5.950000e+01	148	124
5.960000e+01	113	152
5.970000e+01	153	133
5.980000e+01	114	151
5.990000e+01	156	128
60	113	151
