coordinates:	28.9,65.4	78.9,65.4
2.960000e+01	116	165
2.970000e+01	163	124
2.980000e+01	113	151
2.990000e+01	161	126
30	117	153
3.010000e+01	156	133
3.020000e+01	115	161
3.030000e+01	157	130
3.040000e+01	115	155
3.050000e+01	156	124
3.060000e+01	116	147
3.070000e+01	161	132
3.080000e+01	115	137
3.090000e+01	154	123
31	113	150
3.110000e+01	173	126
3.120000e+01	114	148
3.130000e+01	164	137
3.140000e+01	114	168
3.150000e+01	163	131
3.160000e+01	114	143
3.170000e+01	158	119
3.180000e+01	113	141
3.190000e+01	165	128
32	114	153
3.210000e+01	154	129
3.220000e+01	117	155
3.230000e+01	171	123
3.240000e+01	114	150
3.250000e+01	151	123
3.260000e+01	113	148
3.270000e+01	156	125
3.280000e+01	114	148
3.290000e+01	176	124
33	115	155
3.310000e+01	150	123
3.320000e+01	115	156
3.330000e+01	169	128
3.340000e+01	116	159
3.350000e+01	169	126
3.360000e+01	116	142
3.370000e+01	161	129
3.380000e+01	113	145
3.390000e+01	157	122
34	114	163
3.410000e+01	155	129
3.420000e+01	114	139
3.430000e+01	138	123
3.440000e+01	116	152
3.450000e+01	162	122
3.460000e+01	115	146
3.470000e+01	159	129
3.480000e+01	114	144
3.490000e+01	163	124
35	117	159
3.510000e+01	167	125
3.520000e+01	113	163
3.530000e+01	169	128
3.540000e+01	115	154
3.550000e+01	150	119
3.560000e+01	114	142
3.570000e+01	155	128
3.580000e+01	116	148
3.590000e+01	172	124
36	114	146
3.610000e+01	168	129
3.620000e+01	113	168
3.630000e+01	149	125
3.640000e+01	116	149
3.650000e+01	160	129
3.660000e+01	114	163
3.670000e+01	168	128
3.680000e+01	115	146
3.690000e+01	164	126
37	113	163
3.710000e+01	165	124
3.720000e+01	117	150
3.730000e+01	153	122
3.740000e+01	113	155
3.750000e+01	155	127
3.760000e+01	116	160
3.770000e+01	151	127
3.780000e+01	115	157
3.790000e+01	148	124
38	114	147
3.810000e+01	163	129
3.820000e+01	114	148
3.830000e+01	153	127
3.840000e+01	115	163
3.850000e+01	161	128
3.860000e+01	115	164
3.870000e+01	167	127
3.880000e+01	113	157
3.890000e+01	161	126
39	116	157
3.910000e+01	168	124
3.920000e+01	116	153
3.930000e+01	158	126
3.940000e+01	114	154
3.950000e+01	156	132
3.960000e+01	115	152
3.970000e+01	156	123
3.980000e+01	113	149
3.990000e+01	167	125
40	115	148
4.010000e+01	159	122
4.020000e+01	116	148
4.030000e+01	165	124
4.040000e+01	114	157
4.050000e+01	161	126
4.060000e+01	113	154
4.070000e+01	162	122
4.080000e+01	114	152
4.090000e+01	163	126
41	116	152
4.110000e+01	170	123
4.120000e+01	113	157
4.130000e+01	169	122
4.140000e+01	115	148
4.150000e+01	171	123
4.160000e+01	114	145
4.170000e+01	155	129
4.180000e+01	113	141
4.190000e+01	134	135
42	115	155
4.210000e+01	147	135
4.220000e+01	114	156
4.230000e+01	145	142
4.240000e+01	114	152
4.250000e+01	138	152
4.260000e+01	115	159
4.270000e+01	147	139
4.280000e+01	114	153
4.290000e+01	147	135
43	113	157
4.310000e+01	150	132
4.320000e+01	114	152
4.330000e+01	142	140
4.340000e+01	114	167
4.350000e+01	137	129
4.360000e+01	113	144
4.370000e+01	148	136
4.380000e+01	113	157
4.390000e+01	148	147
44	113	152
4.410000e+01	145	136
4.420000e+01	114	157
4.430000e+01	139	139
4.440000e+01	115	149
4.450000e+01	153	143
4.460000e+01	115	151
4.470000e+01	149	134
4.480000e+01	114	158
4.490000e+01	146	145
45	114	150
4.510000e+01	140	139
4.520000e+01	116	147
4.530000e+01	142	143
4.540000e+01	114	158
4.550000e+01	154	135
4.560000e+01	116	150
4.570000e+01	145	136
4.580000e+01	114	142
4.590000e+01	143	134
46	113	162
4.610000e+01	141	144
4.620000e+01	114	153
4.630000e+01	147	139
4.640000e+01	114	141
4.650000e+01	146	139
4.660000e+01	114	151
4.670000e+01	164	140
4.680000e+01	113	152
4.690000e+01	152	137
47	113	152
4.710000e+01	146	140
4.720000e+01	116	161
4.730000e+01	144	146
4.740000e+01	114	155
4.750000e+01	144	132
4.760000e+01	116	155
4.770000e+01	147	143
4.780000e+01	114	149
4.790000e+01	146	135
48	114	150
4.810000e+01	147	140
4.820000e+01	116	156
4.830000e+01	146	144
4.840000e+01	117	149
4.850000e+01	139	136
4.860000e+01	114	150
4.870000e+01	148	138
4.880000e+01	114	153
4.890000e+01	139	138
49	113	148
4.910000e+01	156	144
4.920000e+01	113	154
4.930000e+01	147	128
4.940000e+01	116	151
4.950000e+01	147	152
4.960000e+01	120	148
4.970000e+01	146	145
4.980000e+01	116	156
4.990000e+01	145	144
50	113	151
5.010000e+01	145	139
5.020000e+01	117	150
5.030000e+01	145	145
5.040000e+01	118	152
5.050000e+01	143	140
5.060000e+01	113	145
5.070000e+01	145	144
5.080000e+01	113	152
5.090000e+01	142	135
51	117	147
5.110000e+01	150	139
5.120000e+01	115	167
5.130000e+01	155	138
5.140000e+01	113	153
5.150000e+01	144	143
5.160000e+01	115	156
5.170000e+01	151	140
5.180000e+01	113	152
5.190000e+01	147	128
52	115	149
5.210000e+01	141	145
5.220000e+01	114	164
5.230000e+01	149	151
5.240000e+01	115	148
5.250000e+01	136	136
5.260000e+01	116	155
5.270000e+01	140	148
5.280000e+01	114	150
5.290000e+01	138	140
53	113	151
5.310000e+01	147	141
5.320000e+01	114	146
5.330000e+01	151	141
5.340000e+01	113	159
5.350000e+01	147	136
5.360000e+01	116	143
5.370000e+01	139	132
5.380000e+01	113	145
5.390000e+01	144	138
54	115	150
5.410000e+01	136	144
5.420000e+01	114	157
5.430000e+01	161	150
5.440000e+01	114	153
5.450000e+01	144	135
5.460000e+01	113	161
5.470000e+01	149	148
5.480000e+01	113	146
5.490000e+01	145	131
55	114	157
5.510000e+01	145	139
5.520000e+01	115	150
5.530000e+01	157	139
5.540000e+01	114	148
5.550000e+01	153	142
5.560000e+01	114	160
5.570000e+01	149	141
5.580000e+01	115	154
5.590000e+01	150	135
56	113	151
5.610000e+01	141	142
5.620000e+01	117	153
5.630000e+01	143	137
5.640000e+01	114	150
5.650000e+01	140	144
5.660000e+01	116	149
5.670000e+01	144	129
5.680000e+01	116	144
5.690000e+01	149	140
57	114	149
5.710000e+01	148	142
5.720000e+01	113	151
5.730000e+01	140	138
5.740000e+01	114	159
5.750000e+01	138	133
5.760000e+01	113	141
5.770000e+01	168	139
5.780000e+01	114	155
5.790000e+01	149	136
58	114	154
5.810000e+01	148	136
5.820000e+01	113	148
5.830000e+01	154	134
5.840000e+01	113	147
5.850000e+01	145	145
5.860000e+01	113	152
5.870000e+01	144	135
5.880000e+01	114	153
5.890000e+01	148	126
59	113	157
5.910000e+01	144	139
5.920000e+01	114	144
5.930000e+01	147	132
5.940000e+01	116	156
5.950000e+01	149	139
5.960000e+01	116	158
5.970000e+01	141	135
5.980000e+01	116	143
5.990000e+01	147	143
60	114	155
