coordinates:	28.9,65.4	78.9,65.4
1.090000e+01	141	136
11	116	156
1.110000e+01	150	138
1.120000e+01	114	146
1.130000e+01	151	145
1.140000e+01	114	156
1.150000e+01	141	142
1.160000e+01	113	151
1.170000e+01	144	135
1.180000e+01	114	150
1.190000e+01	144	132
12	115	152
1.210000e+01	150	138
1.220000e+01	114	164
1.230000e+01	144	151
1.240000e+01	115	144
1.250000e+01	151	132
1.260000e+01	113	151
1.270000e+01	150	143
1.280000e+01	115	146
1.290000e+01	141	145
13	114	153
1.310000e+01	144	136
1.320000e+01	114	147
1.330000e+01	139	141
1.340000e+01	113	140
1.350000e+01	132	132
1.360000e+01	115	153
1.370000e+01	155	129
1.380000e+01	114	150
1.390000e+01	150	143
14	116	154
1.410000e+01	151	138
1.420000e+01	119	161
1.430000e+01	143	130
1.440000e+01	115	152
1.450000e+01	152	133
1.460000e+01	115	160
1.470000e+01	147	135
1.480000e+01	115	150
1.490000e+01	143	149
15	114	147
1.510000e+01	150	133
1.520000e+01	115	148
1.530000e+01	142	138
1.540000e+01	114	146
1.550000e+01	151	145
1.560000e+01	114	149
1.570000e+01	144	140
1.580000e+01	115	143
1.590000e+01	143	137
16	117	144
1.610000e+01	153	143
1.620000e+01	114	155
1.630000e+01	149	138
1.640000e+01	113	170
1.650000e+01	151	141
1.660000e+01	115	161
1.670000e+01	138	141
1.680000e+01	115	148
1.690000e+01	144	134
17	113	149
1.710000e+01	149	121
1.720000e+01	115	164
1.730000e+01	141	147
1.740000e+01	114	141
1.750000e+01	149	134
1.760000e+01	114	147
1.770000e+01	154	141
1.780000e+01	115	162
1.790000e+01	143	134
18	113	163
1.810000e+01	150	139
1.820000e+01	114	144
1.830000e+01	147	138
1.840000e+01	114	152
1.850000e+01	145	138
1.860000e+01	117	151
1.870000e+01	142	135
1.880000e+01	114	158
1.890000e+01	151	144
19	116	154
1.910000e+01	166	145
1.920000e+01	116	145
1.930000e+01	142	141
1.940000e+01	116	161
1.950000e+01	149	136
1.960000e+01	116	151
1.970000e+01	152	141
1.980000e+01	113	150
1.990000e+01	141	148
20	115	136
2.010000e+01	140	141
2.020000e+01	114	154
2.030000e+01	154	132
2.040000e+01	116	152
2.050000e+01	147	129
2.060000e+01	114	162
2.070000e+01	138	137
2.080000e+01	114	155
2.090000e+01	141	148
21	113	148
2.110000e+01	149	139
2.120000e+01	114	152
2.130000e+01	153	136
2.140000e+01	114	158
2.150000e+01	156	138
2.160000e+01	113	151
2.170000e+01	150	146
2.180000e+01	114	152
2.190000e+01	147	137
22	116	156
2.210000e+01	151	138
2.220000e+01	115	154
2.230000e+01	141	143
2.240000e+01	115	154
2.250000e+01	149	143
2.260000e+01	114	152
2.270000e+01	138	145
2.280000e+01	113	160
2.290000e+01	146	130
23	113	154
2.310000e+01	157	131
2.320000e+01	115	155
2.330000e+01	156	135
2.340000e+01	115	152
2.350000e+01	153	141
2.360000e+01	113	159
2.370000e+01	147	142
2.380000e+01	114	151
2.390000e+01	152	128
24	114	156
2.410000e+01	137	146
2.420000e+01	115	147
2.430000e+01	148	141
2.440000e+01	115	156
2.450000e+01	142	138
2.460000e+01	114	148
2.470000e+01	143	142
2.480000e+01	114	145
2.490000e+01	150	138
25	115	150
2.510000e+01	150	138
2.520000e+01	113	148
2.530000e+01	146	137
2.540000e+01	114	150
2.550000e+01	147	141
2.560000e+01	115	145
2.570000e+01	144	140
2.580000e+01	120	160
2.590000e+01	143	136
26	114	163
2.610000e+01	148	142
2.620000e+01	115	151
2.630000e+01	141	136
2.640000e+01	117	158
2.650000e+01	140	137
2.660000e+01	113	164
2.670000e+01	144	150
2.680000e+01	114	145
2.690000e+01	149	140
27	115	156
2.710000e+01	154	144
2.720000e+01	113	153
2.730000e+01	137	139
2.740000e+01	114	157
2.750000e+01	154	142
2.760000e+01	115	145
2.770000e+01	144	134
2.780000e+01	114	150
2.790000e+01	143	144
28	113	162
2.810000e+01	140	137
2.820000e+01	117	157
2.830000e+01	147	142
2.840000e+01	113	155
2.850000e+01	151	134
2.860000e+01	113	149
2.870000e+01	148	137
2.880000e+01	114	135
2.890000e+01	153	142
29	114	161
2.910000e+01	139	130
2.920000e+01	116	149
2.930000e+01	161	137
2.940000e+01	113	146
2.950000e+01	154	132
2.960000e+01	114	147
2.970000e+01	151	149
2.980000e+01	114	152
2.990000e+01	140	138
30	113	153
3.010000e+01	134	142
3.020000e+01	118	149
3.030000e+01	139	137
3.040000e+01	113	157
3.050000e+01	147	135
3.060000e+01	114	151
3.070000e+01	148	132
3.080000e+01	113	164
3.090000e+01	138	135
31	114	155
3.110000e+01	156	140
3.120000e+01	116	146
3.130000e+01	147	129
3.140000e+01	117	156
3.150000e+01	161	135
3.160000e+01	114	160
3.170000e+01	145	139
3.180000e+01	114	154
3.190000e+01	147	146
32	113	161
3.210000e+01	156	136
3.220000e+01	114	150
3.230000e+01	144	143
3.240000e+01	115	148
3.250000e+01	141	134
3.260000e+01	113	151
3.270000e+01	149	132
3.280000e+01	113	149
3.290000e+01	150	142
33	113	156
3.310000e+01	149	136
3.320000e+01	113	168
3.330000e+01	143	136
3.340000e+01	115	159
3.350000e+01	140	138
3.360000e+01	115	161
3.370000e+01	140	134
3.380000e+01	114	152
3.390000e+01	155	140
34	113	147
3.410000e+01	138	135
3.420000e+01	116	150
3.430000e+01	145	138
3.440000e+01	114	148
3.450000e+01	158	143
3.460000e+01	114	138
3.470000e+01	154	148
3.480000e+01	113	156
3.490000e+01	141	140
35	116	161
3.510000e+01	145	138
3.520000e+01	114	148
3.530000e+01	150	143
3.540000e+01	116	158
3.550000e+01	142	134
3.560000e+01	115	141
3.570000e+01	145	136
3.580000e+01	115	147
3.590000e+01	141	143
36	113	155
3.610000e+01	146	136
3.620000e+01	114	151
3.630000e+01	153	149
3.640000e+01	115	157
3.650000e+01	155	137
3.660000e+01	115	152
3.670000e+01	144	136
3.680000e+01	113	150
3.690000e+01	147	142
37	114	144
3.710000e+01	144	142
3.720000e+01	113	152
3.730000e+01	142	139
3.740000e+01	114	144
3.750000e+01	144	137
3.760000e+01	113	157
3.770000e+01	145	139
3.780000e+01	113	159
3.790000e+01	142	142
38	116	154
3.810000e+01	145	130
3.820000e+01	116	151
3.830000e+01	145	136
3.840000e+01	113	148
3.850000e+01	144	147
3.860000e+01	114	162
3.870000e+01	151	136
3.880000e+01	116	152
3.890000e+01	150	140
39	114	158
3.910000e+01	151	134
3.920000e+01	115	139
3.930000e+01	142	145
3.940000e+01	114	155
3.950000e+01	148	135
3.960000e+01	114	161
3.970000e+01	141	141
3.980000e+01	114	158
3.990000e+01	155	135
40	114	159
4.010000e+01	137	154
4.020000e+01	115	160
4.030000e+01	143	135
4.040000e+01	114	149
4.050000e+01	155	138
4.060000e+01	113	147
4.070000e+01	144	132
4.080000e+01	115	151
4.090000e+01	144	140
41	114	151
4.110000e+01	152	142
4.120000e+01	114	153
4.130000e+01	143	137
4.140000e+01	113	137
4.150000e+01	145	139
4.160000e+01	114	158
4.170000e+01	144	132
4.180000e+01	114	150
4.190000e+01	149	134
42	114	160
4.210000e+01	144	134
4.220000e+01	113	154
4.230000e+01	142	132
4.240000e+01	115	153
4.250000e+01	151	138
4.260000e+01	115	139
4.270000e+01	149	143
4.280000e+01	115	161
4.290000e+01	160	139
43	116	143
4.310000e+01	139	144
4.320000e+01	114	152
4.330000e+01	152	136
4.340000e+01	114	146
4.350000e+01	138	141
4.360000e+01	114	156
4.370000e+01	139	134
4.380000e+01	116	155
4.390000e+01	151	135
44	115	150
4.410000e+01	150	136
4.420000e+01	114	148
4.430000e+01	138	135
4.440000e+01	114	149
4.450000e+01	140	139
4.460000e+01	113	151
4.470000e+01	135	137
4.480000e+01	114	150
4.490000e+01	151	134
45	114	154
4.510000e+01	155	139
4.520000e+01	115	158
4.530000e+01	136	133
4.540000e+01	115	154
4.550000e+01	140	124
4.560000e+01	113	162
4.570000e+01	145	137
4.580000e+01	115	152
4.590000e+01	139	148
46	114	148
4.610000e+01	145	138
4.620000e+01	114	163
4.630000e+01	147	136
4.640000e+01	113	163
4.650000e+01	146	142
4.660000e+01	114	143
4.670000e+01	143	135
4.680000e+01	113	152
4.690000e+01	150	134
47	114	159
4.710000e+01	148	134
4.720000e+01	117	146
4.730000e+01	139	144
4.740000e+01	116	153
4.750000e+01	141	151
4.760000e+01	115	162
4.770000e+01	146	142
4.780000e+01	116	150
4.790000e+01	134	138
48	113	145
4.810000e+01	146	143
4.820000e+01	113	170
4.830000e+01	144	143
4.840000e+01	115	160
4.850000e+01	146	141
4.860000e+01	114	152
4.870000e+01	145	139
4.880000e+01	117	146
4.890000e+01	144	136
49	116	151
4.910000e+01	144	138
4.920000e+01	116	154
4.930000e+01	145	133
4.940000e+01	113	147
4.950000e+01	142	138
4.960000e+01	115	146
4.970000e+01	149	132
4.980000e+01	115	147
4.990000e+01	144	143
50	113	152
5.010000e+01	144	137
5.020000e+01	113	150
5.030000e+01	143	145
5.040000e+01	114	150
5.050000e+01	136	141
5.060000e+01	116	153
5.070000e+01	143	134
5.080000e+01	115	154
5.090000e+01	146	145
51	115	146
5.110000e+01	139	148
5.120000e+01	114	152
5.130000e+01	140	140
5.140000e+01	115	158
5.150000e+01	154	133
5.160000e+01	115	150
5.170000e+01	145	129
5.180000e+01	114	151
5.190000e+01	142	135
52	114	159
5.210000e+01	138	143
5.220000e+01	114	136
5.230000e+01	143	138
5.240000e+01	113	161
5.250000e+01	149	141
5.260000e+01	114	151
5.270000e+01	150	142
5.280000e+01	115	153
5.290000e+01	135	136
53	115	157
5.310000e+01	151	145
5.320000e+01	114	151
5.330000e+01	142	140
5.340000e+01	115	150
5.350000e+01	143	136
5.360000e+01	116	151
5.370000e+01	150	148
5.380000e+01	116	144
5.390000e+01	145	133
54	113	149
5.410000e+01	137	132
5.420000e+01	115	149
5.430000e+01	147	136
5.440000e+01	115	152
5.450000e+01	152	132
5.460000e+01	114	154
5.470000e+01	151	135
5.480000e+01	115	140
5.490000e+01	144	150
55	115	150
5.510000e+01	148	140
5.520000e+01	114	146
5.530000e+01	146	142
5.540000e+01	115	148
5.550000e+01	141	145
5.560000e+01	113	143
5.570000e+01	151	144
5.580000e+01	114	148
5.590000e+01	143	130
56	113	155
5.610000e+01	142	144
5.620000e+01	113	156
5.630000e+01	149	140
5.640000e+01	113	154
5.650000e+01	151	155
5.660000e+01	113	159
5.670000e+01	153	147
5.680000e+01	114	153
5.690000e+01	144	141
57	117	148
5.710000e+01	147	141
5.720000e+01	113	145
5.730000e+01	135	140
5.740000e+01	113	152
5.750000e+01	155	140
5.760000e+01	114	168
5.770000e+01	141	142
5.780000e+01	114	157
5.790000e+01	135	130
58	113	148
5.810000e+01	146	145
5.820000e+01	114	161
5.830000e+01	157	148
5.840000e+01	113	156
5.850000e+01	141	144
5.860000e+01	115	146
5.870000e+01	142	143
5.880000e+01	117	154
5.890000e+01	144	147
59	117	153
5.910000e+01	138	144
5.920000e+01	116	150
5.930000e+01	152	136
5.940000e+01	115	152
5.950000e+01	150	142
5.960000e+01	115	158
5.970000e+01	151	136
5.980000e+01	115	154
5.990000e+01	149	133
60	117	152
