coordinates:	28.9,65.4	78.9,65.4
1.520000e+01	116	150
1.530000e+01	137	136
1.540000e+01	116	151
1.550000e+01	140	144
1.560000e+01	115	153
1.570000e+01	140	144
1.580000e+01	115	154
1.590000e+01	131	144
16	116	153
1.610000e+01	139	146
1.620000e+01	113	145
1.630000e+01	137	141
1.640000e+01	115	152
1.650000e+01	145	150
1.660000e+01	114	145
1.670000e+01	147	141
1.680000e+01	114	156
1.690000e+01	137	147
17	114	151
1.710000e+01	137	139
1.720000e+01	118	162
1.730000e+01	137	148
1.740000e+01	115	154
1.750000e+01	144	152
1.760000e+01	115	159
1.770000e+01	142	148
1.780000e+01	113	160
1.790000e+01	136	145
18	114	155
1.810000e+01	140	143
1.820000e+01	116	148
1.830000e+01	136	156
1.840000e+01	115	158
1.850000e+01	136	143
1.860000e+01	114	158
1.870000e+01	132	145
1.880000e+01	114	140
1.890000e+01	131	145
19	116	155
1.910000e+01	142	140
1.920000e+01	114	150
1.930000e+01	137	146
1.940000e+01	115	156
1.950000e+01	145	148
1.960000e+01	114	169
1.970000e+01	140	145
1.980000e+01	116	148
1.990000e+01	139	146
20	116	155
2.010000e+01	149	141
2.020000e+01	114	157
2.030000e+01	134	152
2.040000e+01	116	161
2.050000e+01	136	135
2.060000e+01	115	148
2.070000e+01	151	138
2.080000e+01	114	154
2.090000e+01	151	139
21	114	155
2.110000e+01	138	140
2.120000e+01	116	154
2.130000e+01	132	150
2.140000e+01	113	150
2.150000e+01	141	141
2.160000e+01	114	150
2.170000e+01	141	142
2.180000e+01	116	171
2.190000e+01	147	149
22	115	150
2.210000e+01	134	143
2.220000e+01	115	148
2.230000e+01	139	153
2.240000e+01	115	161
2.250000e+01	136	150
2.260000e+01	115	145
2.270000e+01	133	139
2.280000e+01	113	149
2.290000e+01	141	135
23	114	143
2.310000e+01	129	154
2.320000e+01	117	145
2.330000e+01	137	141
2.340000e+01	116	160
2.350000e+01	141	143
2.360000e+01	114	148
2.370000e+01	140	146
2.380000e+01	114	149
2.390000e+01	139	140
24	115	151
2.410000e+01	147	144
2.420000e+01	115	146
2.430000e+01	134	142
2.440000e+01	115	151
2.450000e+01	132	149
2.460000e+01	114	149
2.470000e+01	145	152
2.480000e+01	113	159
2.490000e+01	137	139
25	116	153
2.510000e+01	134	136
2.520000e+01	114	155
2.530000e+01	146	141
2.540000e+01	114	149
2.550000e+01	134	145
2.560000e+01	114	151
2.570000e+01	137	142
2.580000e+01	115	157
2.590000e+01	134	137
26	113	151
2.610000e+01	154	139
2.620000e+01	115	165
2.630000e+01	137	140
2.640000e+01	115	156
2.650000e+01	139	148
2.660000e+01	115	147
2.670000e+01	127	148
2.680000e+01	115	162
2.690000e+01	149	151
27	114	148
2.710000e+01	142	152
2.720000e+01	114	153
2.730000e+01	134	148
2.740000e+01	113	146
2.750000e+01	138	145
2.760000e+01	116	154
2.770000e+01	136	147
2.780000e+01	114	151
2.790000e+01	137	142
28	115	147
2.810000e+01	144	145
2.820000e+01	115	143
2.830000e+01	138	142
2.840000e+01	114	165
2.850000e+01	135	143
2.860000e+01	113	147
2.870000e+01	143	151
2.880000e+01	116	149
2.890000e+01	139	147
29	116	142
2.910000e+01	142	148
2.920000e+01	114	159
2.930000e+01	169	129
2.940000e+01	113	155
2.950000e+01	148	126
2.960000e+01	117	160
2.970000e+01	161	121
2.980000e+01	114	153
2.990000e+01	170	134
30	113	159
3.010000e+01	160	136
3.020000e+01	115	160
3.030000e+01	171	121
3.040000e+01	113	152
3.050000e+01	161	121
3.060000e+01	114	149
3.070000e+01	156	130
3.080000e+01	114	153
3.090000e+01	161	129
31	115	168
3.110000e+01	166	125
3.120000e+01	113	153
3.130000e+01	174	123
3.140000e+01	114	156
3.150000e+01	153	124
3.160000e+01	117	148
3.170000e+01	181	120
3.180000e+01	114	150
3.190000e+01	159	126
32	115	148
3.210000e+01	163	125
3.220000e+01	113	157
3.230000e+01	160	119
3.240000e+01	115	148
3.250000e+01	168	123
3.260000e+01	115	150
3.270000e+01	155	128
3.280000e+01	114	153
3.290000e+01	160	123
33	114	152
3.310000e+01	162	133
3.320000e+01	116	152
3.330000e+01	152	125
3.340000e+01	114	157
3.350000e+01	154	127
3.360000e+01	116	150
3.370000e+01	171	125
3.380000e+01	113	157
3.390000e+01	158	118
34	116	139
3.410000e+01	160	125
3.420000e+01	115	156
3.430000e+01	182	125
3.440000e+01	115	144
3.450000e+01	154	127
3.460000e+01	115	157
3.470000e+01	151	128
3.480000e+01	115	155
3.490000e+01	158	125
35	113	159
3.510000e+01	154	123
3.520000e+01	114	155
3.530000e+01	155	121
3.540000e+01	114	149
3.550000e+01	161	119
3.560000e+01	115	148
3.570000e+01	167	128
3.580000e+01	114	145
3.590000e+01	175	126
36	114	144
3.610000e+01	159	121
3.620000e+01	117	147
3.630000e+01	156	123
3.640000e+01	113	145
3.650000e+01	153	125
3.660000e+01	118	150
3.670000e+01	163	127
3.680000e+01	113	151
3.690000e+01	163	123
37	115	151
3.710000e+01	168	126
3.720000e+01	114	153
3.730000e+01	170	125
3.740000e+01	117	147
3.750000e+01	167	130
3.760000e+01	113	150
3.770000e+01	170	126
3.780000e+01	115	164
3.790000e+01	168	121
38	114	155
3.810000e+01	155	129
3.820000e+01	114	156
3.830000e+01	138	121
3.840000e+01	114	158
3.850000e+01	160	126
3.860000e+01	115	155
3.870000e+01	149	129
3.880000e+01	113	152
3.890000e+01	159	133
39	113	148
3.910000e+01	167	126
3.920000e+01	114	149
3.930000e+01	162	123
3.940000e+01	114	145
3.950000e+01	155	126
3.960000e+01	113	160
3.970000e+01	173	121
3.980000e+01	116	166
3.990000e+01	160	132
40	113	158
4.010000e+01	162	128
4.020000e+01	114	156
4.030000e+01	160	121
4.040000e+01	114	164
4.050000e+01	166	118
4.060000e+01	115	149
4.070000e+01	162	123
4.080000e+01	115	145
4.090000e+01	160	124
41	114	153
4.110000e+01	162	125
4.120000e+01	114	154
4.130000e+01	155	124
4.140000e+01	115	153
4.150000e+01	160	123
4.160000e+01	113	143
4.170000e+01	158	122
4.180000e+01	114	152
4.190000e+01	169	123
42	114	155
4.210000e+01	158	125
4.220000e+01	113	156
4.230000e+01	157	132
4.240000e+01	115	156
4.250000e+01	173	136
4.260000e+01	113	159
4.270000e+01	157	129
4.280000e+01	115	142
4.290000e+01	156	120
43	114	138
4.310000e+01	166	124
4.320000e+01	113	145
4.330000e+01	169	130
4.340000e+01	114	150
4.350000e+01	155	131
4.360000e+01	114	154
4.370000e+01	172	129
4.380000e+01	116	146
4.390000e+01	144	124
44	114	160
4.410000e+01	167	126
4.420000e+01	113	156
4.430000e+01	166	125
4.440000e+01	115	155
4.450000e+01	163	131
4.460000e+01	114	163
4.470000e+01	165	129
4.480000e+01	114	141
4.490000e+01	154	130
45	114	153
4.510000e+01	172	126
4.520000e+01	113	157
4.530000e+01	166	121
4.540000e+01	114	154
4.550000e+01	159	125
4.560000e+01	114	154
4.570000e+01	159	125
4.580000e+01	114	157
4.590000e+01	157	121
46	114	150
4.610000e+01	172	124
4.620000e+01	114	145
4.630000e+01	165	129
4.640000e+01	115	149
4.650000e+01	166	127
4.660000e+01	114	155
4.670000e+01	151	130
4.680000e+01	114	155
4.690000e+01	165	130
47	113	148
4.710000e+01	158	122
4.720000e+01	116	151
4.730000e+01	157	127
4.740000e+01	114	152
4.750000e+01	175	125
4.760000e+01	114	146
4.770000e+01	163	127
4.780000e+01	116	159
4.790000e+01	158	132
48	114	157
4.810000e+01	166	130
4.820000e+01	114	161
4.830000e+01	163	128
4.840000e+01	115	152
4.850000e+01	157	124
4.860000e+01	113	158
4.870000e+01	164	125
4.880000e+01	115	146
4.890000e+01	159	128
49	116	148
4.910000e+01	160	119
4.920000e+01	116	141
4.930000e+01	156	126
4.940000e+01	113	151
4.950000e+01	157	120
4.960000e+01	114	161
4.970000e+01	154	126
4.980000e+01	113	148
4.990000e+01	161	130
50	115	158
5.010000e+01	154	129
5.020000e+01	114	140
5.030000e+01	155	128
5.040000e+01	115	137
5.050000e+01	162	132
5.060000e+01	115	146
5.070000e+01	161	122
5.080000e+01	114	151
5.090000e+01	171	126
51	115	155
5.110000e+01	167	126
5.120000e+01	115	151
5.130000e+01	154	126
5.140000e+01	114	145
5.150000e+01	162	129
5.160000e+01	113	156
5.170000e+01	158	130
5.180000e+01	114	152
5.190000e+01	161	118
52	113	150
5.210000e+01	157	126
5.220000e+01	113	148
5.230000e+01	163	130
5.240000e+01	115	145
5.250000e+01	150	125
5.260000e+01	114	158
5.270000e+01	164	128
5.280000e+01	115	164
5.290000e+01	180	131
53	116	176
5.310000e+01	167	129
5.320000e+01	116	140
5.330000e+01	170	125
5.340000e+01	115	149
5.350000e+01	160	123
5.360000e+01	116	153
5.370000e+01	156	122
5.380000e+01	116	160
5.390000e+01	158	125
54	114	152
5.410000e+01	169	117
5.420000e+01	115	158
5.430000e+01	152	127
5.440000e+01	113	148
5.450000e+01	168	123
5.460000e+01	116	141
5.470000e+01	165	128
5.480000e+01	116	155
5.490000e+01	165	128
55	114	150
5.510000e+01	166	123
5.520000e+01	113	138
5.530000e+01	149	129
5.540000e+01	114	163
5.550000e+01	158	125
5.560000e+01	115	153
5.570000e+01	161	128
5.580000e+01	115	150
5.590000e+01	161	123
56	115	141
5.610000e+01	168	121
5.620000e+01	114	146
5.630000e+01	169	126
5.640000e+01	116	153
5.650000e+01	161	131
5.660000e+01	115	155
5.670000e+01	166	127
5.680000e+01	113	146
5.690000e+01	164	123
57	114	154
5.710000e+01	153	127
5.720000e+01	116	158
5.730000e+01	172	128
5.740000e+01	114	143
5.750000e+01	156	127
5.760000e+01	114	152
5.770000e+01	176	125
5.780000e+01	116	149
5.790000e+01	161	118
58	113	156
5.810000e+01	164	126
5.820000e+01	114	155
5.830000e+01	160	125
5.840000e+01	113	148
5.850000e+01	159	133
5.860000e+01	116	147
5.870000e+01	156	130
5.880000e+01	115	147
5.890000e+01	159	122
59	115	152
5.910000e+01	176	128
5.920000e+01	114	144
5.930000e+01	149	130
5.940000e+01	115	154
5.950000e+01	142	150
5.960000e+01	113	153
5.970000e+01	145	146
5.980000e+01	117	154
5.990000e+01	138	142
60	115	158
