coordinates:	28.9,65.4	78.9,65.4
1.160000e+01	114	158
1.170000e+01	144	124
1.180000e+01	113	152
1.190000e+01	149	138
12	113	143
1.210000e+01	146	148
1.220000e+01	116	151
1.230000e+01	147	133
1.240000e+01	114	152
1.250000e+01	141	136
1.260000e+01	114	165
1.270000e+01	148	131
1.280000e+01	114	156
1.290000e+01	152	135
13	113	155
1.310000e+01	156	139
1.320000e+01	114	143
1.330000e+01	151	139
1.340000e+01	115	150
1.350000e+01	147	136
1.360000e+01	114	155
1.370000e+01	136	145
1.380000e+01	113	153
1.390000e+01	140	125
14	115	164
1.410000e+01	142	142
1.420000e+01	113	151
1.430000e+01	138	132
1.440000e+01	113	149
1.450000e+01	137	140
1.460000e+01	118	147
1.470000e+01	144	143
1.480000e+01	114	151
1.490000e+01	140	158
15	116	159
1.510000e+01	146	126
1.520000e+01	118	152
1.530000e+01	148	138
1.540000e+01	115	149
1.550000e+01	144	144
1.560000e+01	113	146
1.570000e+01	142	144
1.580000e+01	114	159
1.590000e+01	147	137
16	115	142
1.610000e+01	141	132
1.620000e+01	114	156
1.630000e+01	145	138
1.640000e+01	114	152
1.650000e+01	141	139
1.660000e+01	114	155
1.670000e+01	146	138
1.680000e+01	115	160
1.690000e+01	147	133
17	118	145
1.710000e+01	153	138
1.720000e+01	114	149
1.730000e+01	144	141
1.740000e+01	115	158
1.750000e+01	154	132
1.760000e+01	113	153
1.770000e+01	146	138
1.780000e+01	113	150
1.790000e+01	140	137
18	116	145
1.810000e+01	140	138
1.820000e+01	116	151
1.830000e+01	145	141
1.840000e+01	115	148
1.850000e+01	141	141
1.860000e+01	117	146
1.870000e+01	155	132
1.880000e+01	114	152
1.890000e+01	140	146
19	114	158
1.910000e+01	157	130
1.920000e+01	114	154
1.930000e+01	150	134
1.940000e+01	114	147
1.950000e+01	160	135
1.960000e+01	113	150
1.970000e+01	147	133
1.980000e+01	113	154
1.990000e+01	149	136
20	113	151
2.010000e+01	152	140
2.020000e+01	113	163
2.030000e+01	141	145
2.040000e+01	113	158
2.050000e+01	144	139
2.060000e+01	113	149
2.070000e+01	141	145
2.080000e+01	113	163
2.090000e+01	150	139
21	115	143
2.110000e+01	147	141
2.120000e+01	114	153
2.130000e+01	149	133
2.140000e+01	113	150
2.150000e+01	146	135
2.160000e+01	116	152
2.170000e+01	143	138
2.180000e+01	114	142
2.190000e+01	146	135
22	116	150
2.210000e+01	145	134
2.220000e+01	115	152
2.230000e+01	152	146
2.240000e+01	113	142
2.250000e+01	153	136
2.260000e+01	115	156
2.270000e+01	143	128
2.280000e+01	113	147
2.290000e+01	145	138
23	116	153
2.310000e+01	149	139
2.320000e+01	113	146
2.330000e+01	152	128
2.340000e+01	116	155
2.350000e+01	144	144
2.360000e+01	113	148
2.370000e+01	145	127
2.380000e+01	114	153
2.390000e+01	143	142
24	115	153
2.410000e+01	154	140
2.420000e+01	113	150
2.430000e+01	145	135
2.440000e+01	115	159
2.450000e+01	133	136
2.460000e+01	116	154
2.470000e+01	145	138
2.480000e+01	114	154
2.490000e+01	143	136
25	114	150
2.510000e+01	138	139
2.520000e+01	114	155
2.530000e+01	148	139
2.540000e+01	113	149
2.550000e+01	150	136
2.560000e+01	113	143
2.570000e+01	147	129
2.580000e+01	113	141
2.590000e+01	149	137
26	114	153
2.610000e+01	148	142
2.620000e+01	116	148
2.630000e+01	143	144
2.640000e+01	114	153
2.650000e+01	144	133
2.660000e+01	114	158
2.670000e+01	145	138
2.680000e+01	114	158
2.690000e+01	154	136
27	114	155
2.710000e+01	141	142
2.720000e+01	113	157
2.730000e+01	141	140
2.740000e+01	113	149
2.750000e+01	144	139
2.760000e+01	113	150
2.770000e+01	146	136
2.780000e+01	115	152
2.790000e+01	150	141
28	113	150
2.810000e+01	146	140
2.820000e+01	114	156
2.830000e+01	132	133
2.840000e+01	114	150
2.850000e+01	147	134
2.860000e+01	114	145
2.870000e+01	148	143
2.880000e+01	114	163
2.890000e+01	153	136
29	114	154
2.910000e+01	142	134
2.920000e+01	113	139
2.930000e+01	144	144
2.940000e+01	114	150
2.950000e+01	154	133
2.960000e+01	114	163
2.970000e+01	153	148
2.980000e+01	118	152
2.990000e+01	152	145
30	115	143
3.010000e+01	149	144
3.020000e+01	117	149
3.030000e+01	144	139
3.040000e+01	116	158
3.050000e+01	144	135
3.060000e+01	114	144
3.070000e+01	145	141
3.080000e+01	116	151
3.090000e+01	138	140
31	116	153
3.110000e+01	147	141
3.120000e+01	113	158
3.130000e+01	156	153
3.140000e+01	114	153
3.150000e+01	138	140
3.160000e+01	117	162
3.170000e+01	145	132
3.180000e+01	117	144
3.190000e+01	147	138
32	114	160
3.210000e+01	135	144
3.220000e+01	115	140
3.230000e+01	141	136
3.240000e+01	115	152
3.250000e+01	150	143
3.260000e+01	115	152
3.270000e+01	154	139
3.280000e+01	114	143
3.290000e+01	151	133
33	116	150
3.310000e+01	149	131
3.320000e+01	114	152
3.330000e+01	159	126
3.340000e+01	116	146
3.350000e+01	165	126
3.360000e+01	113	152
3.370000e+01	162	123
3.380000e+01	115	145
3.390000e+01	168	124
34	115	158
3.410000e+01	156	127
3.420000e+01	115	155
3.430000e+01	158	127
3.440000e+01	113	153
3.450000e+01	151	130
3.460000e+01	115	155
3.470000e+01	153	135
3.480000e+01	114	144
3.490000e+01	144	136
35	115	152
3.510000e+01	138	136
3.520000e+01	113	145
3.530000e+01	143	138
3.540000e+01	113	145
3.550000e+01	143	143
3.560000e+01	114	146
3.570000e+01	141	139
3.580000e+01	114	148
3.590000e+01	143	151
36	115	154
3.610000e+01	141	136
3.620000e+01	114	149
3.630000e+01	143	141
3.640000e+01	113	157
3.650000e+01	138	140
3.660000e+01	114	153
3.670000e+01	141	137
3.680000e+01	113	144
3.690000e+01	148	141
37	114	145
3.710000e+01	141	144
3.720000e+01	114	145
3.730000e+01	144	143
3.740000e+01	115	145
3.750000e+01	139	140
3.760000e+01	113	154
3.770000e+01	151	135
3.780000e+01	114	155
3.790000e+01	150	137
38	113	160
3.810000e+01	135	137
3.820000e+01	114	157
3.830000e+01	154	144
3.840000e+01	113	137
3.850000e+01	131	140
3.860000e+01	114	155
3.870000e+01	144	134
3.880000e+01	116	156
3.890000e+01	148	135
39	116	156
3.910000e+01	150	133
3.920000e+01	115	142
3.930000e+01	140	148
3.940000e+01	113	162
3.950000e+01	159	138
3.960000e+01	114	156
3.970000e+01	140	139
3.980000e+01	116	169
3.990000e+01	150	138
40	116	159
4.010000e+01	144	133
4.020000e+01	115	155
4.030000e+01	150	138
4.040000e+01	116	152
4.050000e+01	155	139
4.060000e+01	114	149
4.070000e+01	148	140
4.080000e+01	113	159
4.090000e+01	143	134
41	114	160
4.110000e+01	151	143
4.120000e+01	115	146
4.130000e+01	142	141
4.140000e+01	115	151
4.150000e+01	145	132
4.160000e+01	114	141
4.170000e+01	148	142
4.180000e+01	114	147
4.190000e+01	140	139
42	115	147
4.210000e+01	144	144
4.220000e+01	117	152
4.230000e+01	156	140
4.240000e+01	116	162
4.250000e+01	147	138
4.260000e+01	114	148
4.270000e+01	149	137
4.280000e+01	114	155
4.290000e+01	140	137
43	114	152
4.310000e+01	149	142
4.320000e+01	117	149
4.330000e+01	146	139
4.340000e+01	113	174
4.350000e+01	154	146
4.360000e+01	114	150
4.370000e+01	150	137
4.380000e+01	113	157
4.390000e+01	156	133
44	115	161
4.410000e+01	144	138
4.420000e+01	114	141
4.430000e+01	143	141
4.440000e+01	114	149
4.450000e+01	148	139
4.460000e+01	113	145
4.470000e+01	153	150
4.480000e+01	113	153
4.490000e+01	138	145
45	115	156
4.510000e+01	142	141
4.520000e+01	114	153
4.530000e+01	156	142
4.540000e+01	116	151
4.550000e+01	144	136
4.560000e+01	114	150
4.570000e+01	159	141
4.580000e+01	114	158
4.590000e+01	144	142
46	115	150
4.610000e+01	144	142
4.620000e+01	115	148
4.630000e+01	153	140
4.640000e+01	115	143
4.650000e+01	152	137
4.660000e+01	113	161
4.670000e+01	149	143
4.680000e+01	116	150
4.690000e+01	151	147
47	113	151
4.710000e+01	150	140
4.720000e+01	114	164
4.730000e+01	142	148
4.740000e+01	115	148
4.750000e+01	141	132
4.760000e+01	114	158
4.770000e+01	152	135
4.780000e+01	116	154
4.790000e+01	140	146
48	114	146
4.810000e+01	142	137
4.820000e+01	115	156
4.830000e+01	145	139
4.840000e+01	114	164
4.850000e+01	148	143
4.860000e+01	113	156
4.870000e+01	144	131
4.880000e+01	113	154
4.890000e+01	136	144
49	117	147
4.910000e+01	150	129
4.920000e+01	114	168
4.930000e+01	148	135
4.940000e+01	115	162
4.950000e+01	141	145
4.960000e+01	113	159
4.970000e+01	152	135
4.980000e+01	113	155
4.990000e+01	143	146
50	115	146
5.010000e+01	144	129
5.020000e+01	116	155
5.030000e+01	145	143
5.040000e+01	115	148
5.050000e+01	135	151
5.060000e+01	114	157
5.070000e+01	159	133
5.080000e+01	115	147
5.090000e+01	139	134
51	113	165
5.110000e+01	144	136
5.120000e+01	116	153
5.130000e+01	146	145
5.140000e+01	114	152
5.150000e+01	146	152
5.160000e+01	115	145
5.170000e+01	157	137
5.180000e+01	113	160
5.190000e+01	145	140
52	113	153
5.210000e+01	142	153
5.220000e+01	113	150
5.230000e+01	155	131
5.240000e+01	115	151
5.250000e+01	145	141
5.260000e+01	114	147
5.270000e+01	153	131
5.280000e+01	115	147
5.290000e+01	147	139
53	116	147
5.310000e+01	148	140
5.320000e+01	116	153
5.330000e+01	152	140
5.340000e+01	115	154
5.350000e+01	151	132
5.360000e+01	114	150
5.370000e+01	134	132
5.380000e+01	113	152
5.390000e+01	148	141
54	114	157
5.410000e+01	147	134
5.420000e+01	116	145
5.430000e+01	149	133
5.440000e+01	113	148
5.450000e+01	142	140
5.460000e+01	114	150
5.470000e+01	146	144
5.480000e+01	115	143
5.490000e+01	142	142
55	113	150
5.510000e+01	144	148
5.520000e+01	113	156
5.530000e+01	146	140
5.540000e+01	115	144
5.550000e+01	145	139
5.560000e+01	114	156
5.570000e+01	146	141
5.580000e+01	113	153
5.590000e+01	144	139
56	114	154
5.610000e+01	138	137
5.620000e+01	116	150
5.630000e+01	146	138
5.640000e+01	115	150
5.650000e+01	141	147
5.660000e+01	114	149
5.670000e+01	133	133
5.680000e+01	115	156
5.690000e+01	151	130
57	115	159
5.710000e+01	149	130
5.720000e+01	114	160
5.730000e+01	155	134
5.740000e+01	115	151
5.750000e+01	147	138
5.760000e+01	115	156
5.770000e+01	145	133
5.780000e+01	114	148
5.790000e+01	154	141
58	119	149
5.810000e+01	146	144
5.820000e+01	114	155
5.830000e+01	143	130
5.840000e+01	114	148
5.850000e+01	156	144
5.860000e+01	115	153
5.870000e+01	138	146
5.880000e+01	113	149
5.890000e+01	142	138
59	114	158
5.910000e+01	135	140
5.920000e+01	115	160
5.930000e+01	156	135
5.940000e+01	115	154
5.950000e+01	145	136
5.960000e+01	114	150
5.970000e+01	139	140
5.980000e+01	115	154
5.990000e+01	140	136
60	114	147
