coordinates:	28.9,65.4	78.9,65.4
2.170000e+01	159	121
2.180000e+01	115	142
2.190000e+01	155	120
22	116	163
2.210000e+01	161	129
2.220000e+01	115	159
2.230000e+01	163	130
2.240000e+01	116	161
2.250000e+01	168	123
2.260000e+01	116	156
2.270000e+01	160	121
2.280000e+01	113	147
2.290000e+01	161	121
23	116	152
2.310000e+01	164	127
2.320000e+01	114	156
2.330000e+01	168	124
2.340000e+01	113	153
2.350000e+01	173	127
2.360000e+01	115	151
2.370000e+01	162	126
2.380000e+01	114	155
2.390000e+01	155	126
24	115	158
2.410000e+01	165	124
2.420000e+01	113	158
2.430000e+01	161	128
2.440000e+01	114	143
2.450000e+01	150	123
2.460000e+01	113	154
2.470000e+01	162	125
2.480000e+01	115	145
2.490000e+01	161	120
25	113	143
2.510000e+01	159	127
2.520000e+01	113	156
2.530000e+01	168	131
2.540000e+01	114	146
2.550000e+01	161	122
2.560000e+01	115	155
2.570000e+01	154	127
2.580000e+01	116	152
2.590000e+01	173	128
26	117	152
2.610000e+01	154	124
2.620000e+01	115	151
2.630000e+01	166	120
2.640000e+01	115	154
2.650000e+01	165	120
2.660000e+01	115	159
2.670000e+01	169	128
2.680000e+01	113	143
2.690000e+01	151	125
27	113	145
2.710000e+01	157	128
2.720000e+01	114	156
2.730000e+01	157	123
2.740000e+01	114	150
2.750000e+01	160	125
2.760000e+01	114	150
2.770000e+01	150	126
2.780000e+01	114	148
2.790000e+01	171	127
28	114	147
2.810000e+01	160	125
2.820000e+01	115	144
2.830000e+01	164	122
2.840000e+01	113	152
2.850000e+01	163	123
2.860000e+01	115	153
2.870000e+01	153	126
2.880000e+01	114	152
2.890000e+01	159	126
29	114	149
2.910000e+01	180	121
2.920000e+01	115	152
2.930000e+01	155	122
2.940000e+01	113	152
2.950000e+01	160	132
2.960000e+01	113	155
2.970000e+01	161	127
2.980000e+01	116	155
2.990000e+01	162	123
30	113	145
3.010000e+01	169	130
3.020000e+01	114	151
3.030000e+01	173	130
3.040000e+01	114	150
3.050000e+01	153	125
3.060000e+01	114	152
3.070000e+01	169	129
3.080000e+01	114	150
3.090000e+01	163	122
31	114	147
3.110000e+01	155	122
3.120000e+01	114	148
3.130000e+01	154	126
3.140000e+01	114	162
3.150000e+01	168	127
3.160000e+01	116	157
3.170000e+01	167	125
3.180000e+01	115	144
3.190000e+01	162	123
32	115	149
3.210000e+01	148	128
3.220000e+01	116	159
3.230000e+01	134	143
3.240000e+01	113	152
3.250000e+01	142	148
3.260000e+01	116	151
3.270000e+01	149	139
3.280000e+01	114	152
3.290000e+01	144	142
33	115	154
3.310000e+01	136	154
3.320000e+01	115	147
3.330000e+01	141	142
3.340000e+01	117	158
3.350000e+01	143	141
3.360000e+01	114	151
3.370000e+01	146	143
3.380000e+01	113	150
3.390000e+01	136	137
34	117	149
3.410000e+01	144	141
3.420000e+01	114	152
3.430000e+01	135	144
3.440000e+01	114	146
3.450000e+01	133	143
3.460000e+01	115	163
3.470000e+01	141	150
3.480000e+01	113	144
3.490000e+01	150	145
35	115	143
3.510000e+01	128	143
3.520000e+01	113	158
3.530000e+01	144	144
3.540000e+01	118	163
3.550000e+01	136	146
3.560000e+01	114	153
3.570000e+01	136	139
3.580000e+01	114	153
3.590000e+01	139	145
36	114	157
3.610000e+01	144	144
3.620000e+01	114	143
3.630000e+01	138	144
3.640000e+01	114	145
3.650000e+01	143	146
3.660000e+01	116	147
3.670000e+01	140	149
3.680000e+01	113	155
3.690000e+01	140	141
37	114	150
3.710000e+01	145	146
3.720000e+01	113	146
3.730000e+01	139	148
3.740000e+01	113	160
3.750000e+01	142	139
3.760000e+01	114	167
3.770000e+01	141	151
3.780000e+01	115	163
3.790000e+01	144	143
38	113	145
3.810000e+01	144	147
3.820000e+01	114	153
3.830000e+01	144	142
3.840000e+01	114	147
3.850000e+01	142	143
3.860000e+01	114	151
3.870000e+01	138	155
3.880000e+01	113	153
3.890000e+01	141	140
39	114	164
3.910000e+01	143	137
3.920000e+01	114	154
3.930000e+01	142	144
3.940000e+01	116	153
3.950000e+01	138	146
3.960000e+01	114	159
3.970000e+01	134	150
3.980000e+01	113	143
3.990000e+01	137	139
40	115	156
4.010000e+01	140	142
4.020000e+01	116	157
4.030000e+01	143	137
4.040000e+01	115	147
4.050000e+01	144	143
4.060000e+01	113	151
4.070000e+01	140	143
4.080000e+01	116	155
4.090000e+01	142	150
41	118	152
4.110000e+01	142	146
4.120000e+01	116	153
4.130000e+01	148	143
4.140000e+01	113	149
4.150000e+01	147	151
4.160000e+01	116	155
4.170000e+01	133	140
4.180000e+01	113	151
4.190000e+01	168	127
42	113	147
4.210000e+01	161	124
4.220000e+01	114	162
4.230000e+01	170	128
4.240000e+01	113	150
4.250000e+01	171	117
4.260000e+01	114	149
4.270000e+01	163	132
4.280000e+01	113	162
4.290000e+01	154	124
43	115	150
4.310000e+01	160	130
4.320000e+01	114	147
4.330000e+01	155	125
4.340000e+01	117	139
4.350000e+01	171	126
4.360000e+01	113	138
4.370000e+01	147	128
4.380000e+01	114	157
4.390000e+01	155	128
44	119	150
4.410000e+01	163	130
4.420000e+01	114	151
4.430000e+01	156	124
4.440000e+01	114	158
4.450000e+01	158	122
4.460000e+01	114	160
4.470000e+01	160	121
4.480000e+01	116	159
4.490000e+01	152	125
45	114	148
4.510000e+01	156	125
4.520000e+01	114	157
4.530000e+01	164	123
4.540000e+01	113	152
4.550000e+01	162	122
4.560000e+01	115	158
4.570000e+01	165	126
4.580000e+01	113	161
4.590000e+01	169	128
46	113	145
4.610000e+01	171	137
4.620000e+01	115	162
4.630000e+01	161	131
4.640000e+01	115	156
4.650000e+01	159	124
4.660000e+01	113	154
4.670000e+01	149	131
4.680000e+01	116	145
4.690000e+01	164	121
47	114	152
4.710000e+01	156	125
4.720000e+01	117	157
4.730000e+01	145	131
4.740000e+01	114	153
4.750000e+01	140	139
4.760000e+01	113	148
4.770000e+01	142	139
4.780000e+01	113	155
4.790000e+01	150	135
48	113	162
4.810000e+01	153	144
4.820000e+01	116	152
4.830000e+01	148	136
4.840000e+01	115	149
4.850000e+01	143	137
4.860000e+01	116	141
4.870000e+01	146	139
4.880000e+01	116	142
4.890000e+01	142	132
49	114	149
4.910000e+01	145	145
4.920000e+01	114	161
4.930000e+01	154	135
4.940000e+01	114	150
4.950000e+01	146	137
4.960000e+01	115	149
4.970000e+01	150	141
4.980000e+01	115	156
4.990000e+01	145	139
50	114	148
5.010000e+01	152	139
5.020000e+01	114	147
5.030000e+01	144	136
5.040000e+01	115	153
5.050000e+01	141	137
5.060000e+01	118	148
5.070000e+01	145	141
5.080000e+01	116	157
5.090000e+01	147	139
51	114	149
5.110000e+01	148	139
5.120000e+01	113	151
5.130000e+01	154	135
5.140000e+01	115	146
5.150000e+01	149	131
5.160000e+01	115	154
5.170000e+01	151	134
5.180000e+01	115	157
5.190000e+01	130	130
52	113	149
5.210000e+01	148	136
5.220000e+01	113	153
5.230000e+01	145	142
5.240000e+01	115	153
5.250000e+01	146	140
5.260000e+01	114	141
5.270000e+01	141	141
5.280000e+01	116	153
5.290000e+01	146	136
53	115	156
5.310000e+01	155	140
5.320000e+01	113	140
5.330000e+01	149	137
5.340000e+01	116	155
5.350000e+01	143	135
5.360000e+01	114	151
5.370000e+01	139	140
5.380000e+01	113	157
5.390000e+01	137	131
54	114	152
5.410000e+01	150	142
5.420000e+01	115	158
5.430000e+01	145	131
5.440000e+01	113	145
5.450000e+01	142	139
5.460000e+01	114	144
5.470000e+01	149	142
5.480000e+01	115	141
5.490000e+01	142	141
55	113	152
5.510000e+01	153	150
5.520000e+01	114	160
5.530000e+01	146	131
5.540000e+01	114	148
5.550000e+01	149	144
5.560000e+01	116	143
5.570000e+01	148	137
5.580000e+01	114	158
5.590000e+01	147	137
56	113	152
5.610000e+01	156	138
5.620000e+01	115	154
5.630000e+01	146	141
5.640000e+01	117	144
5.650000e+01	148	136
5.660000e+01	115	157
5.670000e+01	143	143
5.680000e+01	113	148
5.690000e+01	146	141
57	114	140
5.710000e+01	152	139
5.720000e+01	115	146
5.730000e+01	142	147
5.740000e+01	114	160
5.750000e+01	148	147
5.760000e+01	114	147
5.770000e+01	145	124
5.780000e+01	114	148
5.790000e+01	158	147
58	113	152
5.810000e+01	148	138
5.820000e+01	115	154
5.830000e+01	154	134
5.840000e+01	113	148
5.850000e+01	145	136
5.860000e+01	114	148
5.870000e+01	144	136
5.880000e+01	113	156
5.890000e+01	146	137
59	114	159
5.910000e+01	152	139
5.920000e+01	115	152
5.930000e+01	142	144
5.940000e+01	117	164
5.950000e+01	153	129
5.960000e+01	115	149
5.970000e+01	146	137
5.980000e+01	114	155
5.990000e+01	143	140
60	113	147
