coordinates:	28.9,65.4	78.9,65.4
3.120000e+01	114	146
3.130000e+01	162	124
3.140000e+01	114	149
3.150000e+01	158	123
3.160000e+01	114	152
3.170000e+01	150	123
3.180000e+01	115	140
3.190000e+01	157	127
32	114	152
3.210000e+01	164	124
3.220000e+01	114	156
3.230000e+01	164	125
3.240000e+01	115	155
3.250000e+01	165	123
3.260000e+01	115	144
3.270000e+01	171	121
3.280000e+01	115	151
3.290000e+01	167	124
33	114	150
3.310000e+01	161	122
3.320000e+01	115	163
3.330000e+01	160	123
3.340000e+01	113	165
3.350000e+01	169	124
3.360000e+01	117	154
3.370000e+01	157	129
3.380000e+01	115	153
3.390000e+01	157	124
34	115	153
3.410000e+01	160	124
3.420000e+01	114	158
3.430000e+01	168	129
3.440000e+01	117	159
3.450000e+01	170	133
3.460000e+01	114	145
3.470000e+01	153	128
3.480000e+01	114	158
3.490000e+01	156	132
35	113	152
3.510000e+01	164	129
3.520000e+01	115	143
3.530000e+01	141	144
3.540000e+01	113	161
3.550000e+01	141	137
3.560000e+01	114	148
3.570000e+01	165	130
3.580000e+01	115	156
3.590000e+01	149	136
36	117	150
3.610000e+01	144	136
3.620000e+01	115	164
3.630000e+01	151	149
3.640000e+01	114	158
3.650000e+01	146	142
3.660000e+01	115	152
3.670000e+01	148	136
3.680000e+01	117	150
3.690000e+01	147	139
37	114	143
3.710000e+01	145	141
3.720000e+01	117	156
3.730000e+01	151	136
3.740000e+01	117	153
3.750000e+01	143	136
3.760000e+01	115	154
3.770000e+01	150	136
3.780000e+01	118	156
3.790000e+01	145	144
38	115	146
3.810000e+01	140	144
3.820000e+01	114	150
3.830000e+01	148	131
3.840000e+01	115	147
3.850000e+01	152	135
3.860000e+01	114	158
3.870000e+01	149	140
3.880000e+01	115	162
3.890000e+01	140	143
39	114	159
3.910000e+01	141	130
3.920000e+01	114	150
3.930000e+01	142	135
3.940000e+01	116	158
3.950000e+01	140	139
3.960000e+01	114	160
3.970000e+01	149	141
3.980000e+01	113	163
3.990000e+01	145	143
40	116	154
4.010000e+01	146	143
4.020000e+01	115	159
4.030000e+01	147	138
4.040000e+01	114	151
4.050000e+01	145	131
4.060000e+01	116	162
4.070000e+01	150	127
4.080000e+01	116	158
4.090000e+01	142	146
41	116	146
4.110000e+01	152	146
4.120000e+01	113	158
4.130000e+01	144	145
4.140000e+01	116	158
4.150000e+01	141	145
4.160000e+01	113	152
4.170000e+01	144	133
4.180000e+01	116	156
4.190000e+01	145	134
42	113	158
4.210000e+01	149	135
4.220000e+01	115	147
4.230000e+01	152	139
4.240000e+01	113	167
4.250000e+01	149	137
4.260000e+01	114	152
4.270000e+01	147	146
4.280000e+01	114	148
4.290000e+01	140	134
43	113	141
4.310000e+01	145	150
4.320000e+01	115	158
4.330000e+01	144	134
4.340000e+01	118	161
4.350000e+01	142	136
4.360000e+01	113	158
4.370000e+01	142	143
4.380000e+01	114	149
4.390000e+01	143	131
44	115	146
4.410000e+01	142	133
4.420000e+01	115	161
4.430000e+01	151	134
4.440000e+01	113	156
4.450000e+01	144	140
4.460000e+01	114	150
4.470000e+01	152	143
4.480000e+01	113	146
4.490000e+01	157	135
45	114	148
4.510000e+01	142	142
4.520000e+01	114	162
4.530000e+01	152	137
4.540000e+01	115	144
4.550000e+01	144	132
4.560000e+01	113	151
4.570000e+01	143	140
4.580000e+01	113	152
4.590000e+01	150	136
46	113	149
4.610000e+01	141	130
4.620000e+01	114	159
4.630000e+01	138	142
4.640000e+01	114	148
4.650000e+01	139	134
4.660000e+01	115	153
4.670000e+01	153	137
4.680000e+01	115	158
4.690000e+01	140	142
47	114	143
4.710000e+01	135	134
4.720000e+01	113	145
4.730000e+01	146	133
4.740000e+01	113	150
4.750000e+01	150	134
4.760000e+01	113	158
4.770000e+01	151	141
4.780000e+01	116	160
4.790000e+01	145	138
48	114	148
4.810000e+01	154	142
4.820000e+01	114	148
4.830000e+01	148	147
4.840000e+01	114	151
4.850000e+01	143	138
4.860000e+01	116	151
4.870000e+01	154	130
4.880000e+01	116	145
4.890000e+01	148	132
49	118	153
4.910000e+01	148	146
4.920000e+01	114	147
4.930000e+01	146	143
4.940000e+01	114	161
4.950000e+01	140	130
4.960000e+01	113	145
4.970000e+01	153	145
4.980000e+01	114	156
4.990000e+01	152	135
50	114	154
5.010000e+01	141	130
5.020000e+01	115	147
5.030000e+01	148	142
5.040000e+01	113	143
5.050000e+01	146	139
5.060000e+01	113	151
5.070000e+01	140	136
5.080000e+01	115	152
5.090000e+01	139	132
51	115	154
5.110000e+01	140	137
5.120000e+01	113	149
5.130000e+01	148	142
5.140000e+01	115	158
5.150000e+01	142	140
5.160000e+01	114	149
5.170000e+01	152	139
5.180000e+01	116	154
5.190000e+01	147	134
52	116	145
5.210000e+01	145	146
5.220000e+01	115	149
5.230000e+01	143	131
5.240000e+01	114	149
5.250000e+01	137	144
5.260000e+01	116	158
5.270000e+01	141	146
5.280000e+01	116	145
5.290000e+01	143	136
53	117	152
5.310000e+01	138	136
5.320000e+01	114	156
5.330000e+01	141	135
5.340000e+01	116	152
5.350000e+01	146	138
5.360000e+01	116	170
5.370000e+01	148	140
5.380000e+01	113	156
5.390000e+01	155	133
54	113	152
5.410000e+01	157	139
5.420000e+01	117	149
5.430000e+01	151	138
5.440000e+01	114	141
5.450000e+01	147	148
5.460000e+01	114	146
5.470000e+01	143	128
5.480000e+01	115	161
5.490000e+01	144	133
55	115	145
5.510000e+01	155	135
5.520000e+01	115	136
5.530000e+01	147	128
5.540000e+01	115	153
5.550000e+01	159	142
5.560000e+01	113	157
5.570000e+01	149	142
5.580000e+01	113	145
5.590000e+01	144	133
56	117	146
5.610000e+01	145	138
5.620000e+01	115	147
5.630000e+01	145	141
5.640000e+01	113	149
5.650000e+01	138	136
5.660000e+01	113	164
5.670000e+01	151	141
5.680000e+01	114	148
5.690000e+01	151	149
57	115	153
5.710000e+01	144	139
5.720000e+01	113	150
5.730000e+01	137	141
5.740000e+01	113	154
5.750000e+01	148	142
5.760000e+01	113	157
5.770000e+01	146	139
5.780000e+01	114	149
5.790000e+01	146	129
58	115	148
5.810000e+01	150	141
5.820000e+01	113	143
5.830000e+01	142	143
5.840000e+01	118	157
5.850000e+01	150	135
5.860000e+01	113	160
5.870000e+01	146	142
5.880000e+01	114	150
5.890000e+01	147	136
59	113	149
5.910000e+01	152	144
5.920000e+01	113	160
5.930000e+01	151	146
5.940000e+01	113	165
5.950000e+01	133	141
5.960000e+01	114	157
5.970000e+01	150	139
5.980000e+01	114	155
5.990000e+01	153	144
60	115	148
