coordinates 	65.58	211.58	193.58	211.58
time(s)	frame	Idon noise(photons)	Iacc noise(photons)	Idon ideal(photons)	Iacc ideal(photons)	FRET	FRET ideal	state sequence
6.500000e+00	65	2.210526e+01	3.157895e+01	9.016663e+00	2.704999e+01	5.882353e-01	7.500000e-01	4
6.600000e+00	66	1.473684e+01	4.842105e+01	9.016663e+00	2.704999e+01	7.666667e-01	7.500000e-01	4
6.700000e+00	67	1.473684e+01	3.473684e+01	9.016663e+00	2.704999e+01	7.021277e-01	7.500000e-01	4
6.800000e+00	68	1.894737e+01	1.789474e+01	9.016663e+00	2.704999e+01	4.857143e-01	7.500000e-01	4
6.900000e+00	69	4.210526e+00	20	9.016663e+00	2.704999e+01	8.260870e-01	7.500000e-01	4
7	70	8.421053e+00	3.473684e+01	9.016663e+00	2.704999e+01	8.048780e-01	7.500000e-01	4
7.100000e+00	71	9.473684e+00	40	9.016663e+00	2.704999e+01	8.085106e-01	7.500000e-01	4
7.200000e+00	72	1.157895e+01	3.052632e+01	9.016663e+00	2.704999e+01	7.250000e-01	7.500000e-01	4
7.300000e+00	73	5.263158e+00	3.473684e+01	9.016663e+00	2.704999e+01	8.684211e-01	7.500000e-01	4
7.400000e+00	74	2.210526e+01	3.894737e+01	9.016663e+00	2.704999e+01	6.379310e-01	7.500000e-01	4
7.500000e+00	75	8.421053e+00	1.894737e+01	9.016663e+00	2.704999e+01	6.923077e-01	7.500000e-01	4
7.600000e+00	76	1.684211e+01	4.105263e+01	9.016663e+00	2.704999e+01	7.090909e-01	7.500000e-01	4
7.700000e+00	77	1.473684e+01	2.315789e+01	9.016663e+00	2.704999e+01	6.111111e-01	7.500000e-01	4
7.800000e+00	78	1.578947e+01	3.052632e+01	9.016663e+00	2.704999e+01	6.590909e-01	7.500000e-01	4
7.900000e+00	79	7.368421e+00	20	9.016663e+00	2.704999e+01	7.307692e-01	7.500000e-01	4
8	80	1.052632e+01	2.947368e+01	9.016663e+00	2.704999e+01	7.368421e-01	7.500000e-01	4
8.100000e+00	81	1.157895e+01	2.315789e+01	9.016663e+00	2.704999e+01	6.666667e-01	7.500000e-01	4
8.200000e+00	82	1.473684e+01	3.052632e+01	9.016663e+00	2.704999e+01	6.744186e-01	7.500000e-01	4
8.300000e+00	83	7.368421e+00	2.631579e+01	9.016663e+00	2.704999e+01	7.812500e-01	7.500000e-01	4
8.400000e+00	84	1.578947e+01	2.947368e+01	9.016663e+00	2.704999e+01	6.511628e-01	7.500000e-01	4
8.500000e+00	85	2.421053e+01	3.684211e+01	9.016663e+00	2.704999e+01	6.034483e-01	7.500000e-01	4
8.600000e+00	86	2.105263e+01	3.052632e+01	9.016663e+00	2.704999e+01	5.918367e-01	7.500000e-01	4
8.700000e+00	87	1.263158e+01	3.894737e+01	9.016663e+00	2.704999e+01	7.551020e-01	7.500000e-01	4
8.800000e+00	88	1.052632e+01	2.105263e+01	9.016663e+00	2.704999e+01	6.666667e-01	7.500000e-01	4
8.900000e+00	89	9.473684e+00	1.684211e+01	9.016663e+00	2.704999e+01	6.400000e-01	7.500000e-01	4
9	90	1.789474e+01	2.526316e+01	9.016663e+00	2.704999e+01	5.853659e-01	7.500000e-01	4
9.100000e+00	91	1.052632e+01	2.315789e+01	9.016663e+00	2.704999e+01	6.875000e-01	7.500000e-01	4
9.200000e+00	92	1.578947e+01	5.157895e+01	9.016663e+00	2.704999e+01	7.656250e-01	7.500000e-01	4
9.300000e+00	93	5.263158e+00	4.421053e+01	9.016663e+00	2.704999e+01	8.936170e-01	7.500000e-01	4
9.400000e+00	94	1.894737e+01	3.684211e+01	9.016663e+00	2.704999e+01	6.603774e-01	7.500000e-01	4
9.500000e+00	95	1.473684e+01	3.789474e+01	9.016663e+00	2.704999e+01	7.200000e-01	7.500000e-01	4
9.600000e+00	96	20	1.578947e+01	9.016663e+00	2.704999e+01	4.411765e-01	7.500000e-01	4
9.700000e+00	97	1.157895e+01	1.157895e+01	9.016663e+00	2.704999e+01	5.000000e-01	7.500000e-01	4
9.800000e+00	98	1.578947e+01	3.157895e+01	9.016663e+00	2.704999e+01	6.666667e-01	7.500000e-01	4
9.900000e+00	99	4.210526e+00	2.526316e+01	9.016663e+00	2.704999e+01	8.571429e-01	7.500000e-01	4
10	100	9.473684e+00	3.052632e+01	9.016663e+00	2.704999e+01	7.631579e-01	7.500000e-01	4
