coordinates 	111.06	46.96	239.06	46.96
time(s)	frame	Idon noise(photons)	Iacc noise(photons)	Idon ideal(photons)	Iacc ideal(photons)	FRET	FRET ideal	state sequence
4	40	3.052632e+01	1.157895e+01	3.204977e+01	1.139022e+01	2.750000e-01	2.622059e-01	2
4.100000e+00	41	4.421053e+01	1.894737e+01	3.204977e+01	1.139022e+01	3.000000e-01	2.622059e-01	2
4.200000e+00	42	3.684211e+01	20	3.204977e+01	1.139022e+01	3.518519e-01	2.622059e-01	2
4.300000e+00	43	6.947368e+01	1.894737e+01	3.204977e+01	1.139022e+01	2.142857e-01	2.622059e-01	2
4.400000e+00	44	4.631579e+01	7.368421e+00	3.204977e+01	1.139022e+01	1.372549e-01	2.622059e-01	2
4.500000e+00	45	3.368421e+01	20	3.204977e+01	1.139022e+01	3.725490e-01	2.622059e-01	2
4.600000e+00	46	4.105263e+01	1.684211e+01	3.204977e+01	1.139022e+01	2.909091e-01	2.622059e-01	2
4.700000e+00	47	5.157895e+01	1.473684e+01	3.204977e+01	1.139022e+01	2.222222e-01	2.622059e-01	2
4.800000e+00	48	4.947368e+01	2.842105e+01	3.204977e+01	1.139022e+01	3.648649e-01	2.622059e-01	2
4.900000e+00	49	5.052632e+01	1.473684e+01	3.204977e+01	1.139022e+01	2.258065e-01	2.622059e-01	2
5	50	6.210526e+01	2.736842e+01	3.204977e+01	1.139022e+01	3.058824e-01	2.622059e-01	2
5.100000e+00	51	40	1.263158e+01	3.204977e+01	1.139022e+01	2.400000e-01	2.622059e-01	2
5.200000e+00	52	4.842105e+01	2.842105e+01	3.204977e+01	1.139022e+01	3.698630e-01	2.622059e-01	2
5.300000e+00	53	4.421053e+01	1.684211e+01	3.204977e+01	1.139022e+01	2.758621e-01	2.622059e-01	2
5.400000e+00	54	3.789474e+01	1.894737e+01	3.204977e+01	1.139022e+01	3.333333e-01	2.622059e-01	2
5.500000e+00	55	5.473684e+01	2.210526e+01	3.204977e+01	1.139022e+01	2.876712e-01	2.622059e-01	2
5.600000e+00	56	5.263158e+01	1.684211e+01	3.204977e+01	1.139022e+01	2.424242e-01	2.622059e-01	2
5.700000e+00	57	4.631579e+01	1.789474e+01	3.204977e+01	1.139022e+01	2.786885e-01	2.622059e-01	2
5.800000e+00	58	4.947368e+01	1.578947e+01	3.204977e+01	1.139022e+01	2.419355e-01	2.622059e-01	2
5.900000e+00	59	5.789474e+01	1.157895e+01	3.204977e+01	1.139022e+01	1.666667e-01	2.622059e-01	2
6	60	4.421053e+01	1.052632e+01	3.204977e+01	1.139022e+01	1.923077e-01	2.622059e-01	2
6.100000e+00	61	4.736842e+01	1.894737e+01	3.204977e+01	1.139022e+01	2.857143e-01	2.622059e-01	2
6.200000e+00	62	40	20	3.204977e+01	1.139022e+01	3.333333e-01	2.622059e-01	2
6.300000e+00	63	2.526316e+01	9.473684e+00	3.204977e+01	1.139022e+01	2.727273e-01	2.622059e-01	2
6.400000e+00	64	5.157895e+01	4.210526e+00	3.204977e+01	1.139022e+01	7.547170e-02	2.622059e-01	2
6.500000e+00	65	3.368421e+01	1.368421e+01	3.204977e+01	1.139022e+01	2.888889e-01	2.622059e-01	2
6.600000e+00	66	5.789474e+01	2.526316e+01	3.204977e+01	1.139022e+01	3.037975e-01	2.622059e-01	2
6.700000e+00	67	5.684211e+01	1.473684e+01	3.204977e+01	1.139022e+01	2.058824e-01	2.622059e-01	2
6.800000e+00	68	5.052632e+01	1.368421e+01	3.204977e+01	1.139022e+01	2.131148e-01	2.622059e-01	2
6.900000e+00	69	6.842105e+01	1.473684e+01	3.204977e+01	1.139022e+01	1.772152e-01	2.622059e-01	2
7	70	5.684211e+01	8.421053e+00	3.204977e+01	1.139022e+01	1.290323e-01	2.622059e-01	2
7.100000e+00	71	4.315789e+01	1.473684e+01	3.204977e+01	1.139022e+01	2.545455e-01	2.622059e-01	2
7.200000e+00	72	40	1.368421e+01	3.204977e+01	1.139022e+01	2.549020e-01	2.622059e-01	2
7.300000e+00	73	5.789474e+01	1.157895e+01	3.204977e+01	1.139022e+01	1.666667e-01	2.622059e-01	2
7.400000e+00	74	4.105263e+01	1.684211e+01	3.204977e+01	1.139022e+01	2.909091e-01	2.622059e-01	2
7.500000e+00	75	5.052632e+01	1.052632e+01	3.204977e+01	1.139022e+01	1.724138e-01	2.622059e-01	2
7.600000e+00	76	5.789474e+01	1.157895e+01	3.204977e+01	1.139022e+01	1.666667e-01	2.622059e-01	2
7.700000e+00	77	4.315789e+01	1.684211e+01	3.204977e+01	1.139022e+01	2.807018e-01	2.622059e-01	2
7.800000e+00	78	4.631579e+01	1.578947e+01	3.204977e+01	1.139022e+01	2.542373e-01	2.622059e-01	2
7.900000e+00	79	4.947368e+01	1.473684e+01	3.204977e+01	1.139022e+01	2.295082e-01	2.622059e-01	2
8	80	4.421053e+01	1.894737e+01	3.204977e+01	1.139022e+01	3.000000e-01	2.622059e-01	2
8.100000e+00	81	4.315789e+01	9.473684e+00	3.204977e+01	1.139022e+01	1.800000e-01	2.622059e-01	2
8.200000e+00	82	5.578947e+01	1.473684e+01	3.204977e+01	1.139022e+01	2.089552e-01	2.622059e-01	2
8.300000e+00	83	2.947368e+01	20	3.204977e+01	1.139022e+01	4.042553e-01	2.622059e-01	2
8.400000e+00	84	6.421053e+01	20	3.204977e+01	1.139022e+01	2.375000e-01	2.622059e-01	2
8.500000e+00	85	3.263158e+01	1.368421e+01	3.204977e+01	1.139022e+01	2.954545e-01	2.622059e-01	2
8.600000e+00	86	2.947368e+01	1.684211e+01	3.204977e+01	1.139022e+01	3.636364e-01	2.622059e-01	2
8.700000e+00	87	40	9.473684e+00	3.204977e+01	1.139022e+01	1.914894e-01	2.622059e-01	2
8.800000e+00	88	4.947368e+01	1.368421e+01	3.204977e+01	1.139022e+01	2.166667e-01	2.622059e-01	2
8.900000e+00	89	5.578947e+01	20	3.204977e+01	1.139022e+01	2.638889e-01	2.622059e-01	2
9	90	3.578947e+01	1.789474e+01	3.204977e+01	1.139022e+01	3.333333e-01	2.622059e-01	2
9.100000e+00	91	2.421053e+01	9.473684e+00	3.204977e+01	1.139022e+01	2.812500e-01	2.622059e-01	2
9.200000e+00	92	5.473684e+01	2.210526e+01	3.204977e+01	1.139022e+01	2.876712e-01	2.622059e-01	2
9.300000e+00	93	7.789474e+01	1.578947e+01	3.204977e+01	1.139022e+01	1.685393e-01	2.622059e-01	2
9.400000e+00	94	2.842105e+01	1.789474e+01	3.204977e+01	1.139022e+01	3.863636e-01	2.622059e-01	2
9.500000e+00	95	3.684211e+01	2.105263e+01	3.204977e+01	1.139022e+01	3.636364e-01	2.622059e-01	2
9.600000e+00	96	6.210526e+01	1.052632e+01	3.204977e+01	1.139022e+01	1.449275e-01	2.622059e-01	2
9.700000e+00	97	4.526316e+01	1.473684e+01	3.204977e+01	1.139022e+01	2.456140e-01	2.622059e-01	2
9.800000e+00	98	5.789474e+01	1.157895e+01	3.204977e+01	1.139022e+01	1.666667e-01	2.622059e-01	2
9.900000e+00	99	5.052632e+01	8.421053e+00	3.204977e+01	1.139022e+01	1.428571e-01	2.622059e-01	2
10	100	5.157895e+01	1.789474e+01	3.204977e+01	1.139022e+01	2.575758e-01	2.622059e-01	2
