coordinates 	4.18	97.01	132.18	97.01
time(s)	frame	Idon noise(photons)	Iacc noise(photons)	Idon ideal(photons)	Iacc ideal(photons)	FRET	FRET ideal	state sequence
6.900000e+00	69	2.631579e+01	3.368421e+01	1.063155e+01	3.189466e+01	5.614035e-01	7.500000e-01	4
7	70	1.157895e+01	2.736842e+01	1.063155e+01	3.189466e+01	7.027027e-01	7.500000e-01	4
7.100000e+00	71	3.368421e+01	2.526316e+01	1.063155e+01	3.189466e+01	4.285714e-01	7.500000e-01	4
7.200000e+00	72	1.578947e+01	5.052632e+01	1.063155e+01	3.189466e+01	7.619048e-01	7.500000e-01	4
7.300000e+00	73	1.684211e+01	2.736842e+01	1.063155e+01	3.189466e+01	6.190476e-01	7.500000e-01	4
7.400000e+00	74	1.052632e+01	3.157895e+01	1.063155e+01	3.189466e+01	7.500000e-01	7.500000e-01	4
7.500000e+00	75	1.789474e+01	2.631579e+01	1.063155e+01	3.189466e+01	5.952381e-01	7.500000e-01	4
7.600000e+00	76	1.263158e+01	3.473684e+01	1.063155e+01	3.189466e+01	7.333333e-01	7.500000e-01	4
7.700000e+00	77	3.368421e+01	2.315789e+01	1.063155e+01	3.189466e+01	4.074074e-01	7.500000e-01	4
7.800000e+00	78	20	2.210526e+01	1.063155e+01	3.189466e+01	5.250000e-01	7.500000e-01	4
7.900000e+00	79	1.789474e+01	2.736842e+01	1.063155e+01	3.189466e+01	6.046512e-01	7.500000e-01	4
8	80	2.210526e+01	3.684211e+01	1.063155e+01	3.189466e+01	6.250000e-01	7.500000e-01	4
8.100000e+00	81	1.157895e+01	4.315789e+01	1.063155e+01	3.189466e+01	7.884615e-01	7.500000e-01	4
8.200000e+00	82	2.736842e+01	3.473684e+01	1.063155e+01	3.189466e+01	5.593220e-01	7.500000e-01	4
8.300000e+00	83	2.631579e+01	4.105263e+01	1.063155e+01	3.189466e+01	6.093750e-01	7.500000e-01	4
8.400000e+00	84	1.894737e+01	4.421053e+01	1.063155e+01	3.189466e+01	7.000000e-01	7.500000e-01	4
8.500000e+00	85	3.157895e+01	4.526316e+01	1.063155e+01	3.189466e+01	5.890411e-01	7.500000e-01	4
8.600000e+00	86	1.473684e+01	2.947368e+01	1.063155e+01	3.189466e+01	6.666667e-01	7.500000e-01	4
8.700000e+00	87	20	4.421053e+01	1.063155e+01	3.189466e+01	6.885246e-01	7.500000e-01	4
8.800000e+00	88	1.578947e+01	2.736842e+01	1.063155e+01	3.189466e+01	6.341463e-01	7.500000e-01	4
8.900000e+00	89	5.263158e+00	40	1.063155e+01	3.189466e+01	8.837209e-01	7.500000e-01	4
9	90	1.894737e+01	3.894737e+01	1.063155e+01	3.189466e+01	6.727273e-01	7.500000e-01	4
9.100000e+00	91	1.157895e+01	3.157895e+01	1.063155e+01	3.189466e+01	7.317073e-01	7.500000e-01	4
9.200000e+00	92	1.789474e+01	2.736842e+01	1.063155e+01	3.189466e+01	6.046512e-01	7.500000e-01	4
9.300000e+00	93	1.894737e+01	2.947368e+01	1.063155e+01	3.189466e+01	6.086957e-01	7.500000e-01	4
9.400000e+00	94	2.947368e+01	3.157895e+01	1.063155e+01	3.189466e+01	5.172414e-01	7.500000e-01	4
9.500000e+00	95	1.473684e+01	2.947368e+01	1.063155e+01	3.189466e+01	6.666667e-01	7.500000e-01	4
9.600000e+00	96	1.263158e+01	2.210526e+01	1.063155e+01	3.189466e+01	6.363636e-01	7.500000e-01	4
9.700000e+00	97	1.263158e+01	20	1.063155e+01	3.189466e+01	6.129032e-01	7.500000e-01	4
9.800000e+00	98	1.473684e+01	4.105263e+01	1.063155e+01	3.189466e+01	7.358491e-01	7.500000e-01	4
9.900000e+00	99	7.368421e+00	1.578947e+01	1.063155e+01	3.189466e+01	6.818182e-01	7.500000e-01	4
10	100	1.894737e+01	2.947368e+01	1.063155e+01	3.189466e+01	6.086957e-01	7.500000e-01	4
