coordinates 	97.41	94.97	225.41	94.97
time(s)	frame	Idon noise(photons)	Iacc noise(photons)	Idon ideal(photons)	Iacc ideal(photons)	FRET	FRET ideal	state sequence
6	60	0	2.736842e+01	0	3.594074e+01	1	1	5
6.100000e+00	61	0	2.947368e+01	0	3.594074e+01	1	1	5
6.200000e+00	62	0	4.210526e+01	0	3.594074e+01	1	1	5
6.300000e+00	63	0	3.473684e+01	0	3.594074e+01	1	1	5
6.400000e+00	64	0	2.947368e+01	0	3.594074e+01	1	1	5
6.500000e+00	65	0	4.526316e+01	0	3.594074e+01	1	1	5
6.600000e+00	66	0	3.157895e+01	0	3.594074e+01	1	1	5
6.700000e+00	67	0	3.789474e+01	0	3.594074e+01	1	1	5
6.800000e+00	68	0	3.368421e+01	0	3.594074e+01	1	1	5
6.900000e+00	69	0	4.842105e+01	0	3.594074e+01	1	1	5
7	70	0	4.210526e+01	0	3.594074e+01	1	1	5
7.100000e+00	71	0	3.684211e+01	0	3.594074e+01	1	1	5
7.200000e+00	72	0	3.263158e+01	0	3.594074e+01	1	1	5
7.300000e+00	73	0	3.473684e+01	0	3.594074e+01	1	1	5
7.400000e+00	74	0	5.157895e+01	0	3.594074e+01	1	1	5
7.500000e+00	75	0	4.105263e+01	0	3.594074e+01	1	1	5
7.600000e+00	76	0	3.263158e+01	0	3.594074e+01	1	1	5
7.700000e+00	77	0	4.105263e+01	0	3.594074e+01	1	1	5
7.800000e+00	78	0	4.631579e+01	0	3.594074e+01	1	1	5
7.900000e+00	79	0	2.947368e+01	0	3.594074e+01	1	1	5
8	80	0	4.631579e+01	0	3.594074e+01	1	1	5
8.100000e+00	81	0	3.789474e+01	0	3.594074e+01	1	1	5
8.200000e+00	82	0	4.105263e+01	0	3.594074e+01	1	1	5
8.300000e+00	83	0	40	0	3.594074e+01	1	1	5
8.400000e+00	84	0	4.842105e+01	0	3.594074e+01	1	1	5
8.500000e+00	85	0	4.315789e+01	0	3.594074e+01	1	1	5
8.600000e+00	86	0	5.368421e+01	0	3.594074e+01	1	1	5
8.700000e+00	87	0	3.789474e+01	0	3.594074e+01	1	1	5
8.800000e+00	88	0	4.210526e+01	0	3.594074e+01	1	1	5
8.900000e+00	89	0	2.736842e+01	0	3.594074e+01	1	1	5
9	90	0	5.684211e+01	0	3.594074e+01	1	1	5
9.100000e+00	91	0	2.736842e+01	0	3.594074e+01	1	1	5
9.200000e+00	92	0	4.526316e+01	0	3.594074e+01	1	1	5
9.300000e+00	93	0	2.842105e+01	0	3.594074e+01	1	1	5
9.400000e+00	94	0	4.631579e+01	0	3.594074e+01	1	1	5
9.500000e+00	95	0	3.789474e+01	0	3.594074e+01	1	1	5
9.600000e+00	96	0	2.631579e+01	0	3.594074e+01	1	1	5
9.700000e+00	97	0	5.052632e+01	0	3.594074e+01	1	1	5
9.800000e+00	98	0	2.736842e+01	0	3.594074e+01	1	1	5
9.900000e+00	99	0	2.736842e+01	0	3.594074e+01	1	1	5
10	100	0	3.894737e+01	0	3.594074e+01	1	1	5
