coordinates 	85.84	77.84	213.84	77.84
time(s)	frame	Idon noise(photons)	Iacc noise(photons)	Idon ideal(photons)	Iacc ideal(photons)	FRET	FRET ideal	state sequence
7.100000e+00	71	3.263158e+01	2.526316e+01	1.895641e+01	1.895641e+01	4.363636e-01	5.000000e-01	3
7.200000e+00	72	3.473684e+01	2.631579e+01	1.895641e+01	1.895641e+01	4.310345e-01	5.000000e-01	3
7.300000e+00	73	2.526316e+01	20	1.895641e+01	1.895641e+01	4.418605e-01	5.000000e-01	3
7.400000e+00	74	2.315789e+01	3.578947e+01	1.895641e+01	1.895641e+01	6.071429e-01	5.000000e-01	3
7.500000e+00	75	3.052632e+01	2.210526e+01	1.895641e+01	1.895641e+01	4.200000e-01	5.000000e-01	3
7.600000e+00	76	3.473684e+01	2.947368e+01	1.895641e+01	1.895641e+01	4.590164e-01	5.000000e-01	3
7.700000e+00	77	1.684211e+01	1.894737e+01	1.895641e+01	1.895641e+01	5.294118e-01	5.000000e-01	3
7.800000e+00	78	3.789474e+01	2.526316e+01	1.895641e+01	1.895641e+01	4.000000e-01	5.000000e-01	3
7.900000e+00	79	3.789474e+01	1.894737e+01	1.895641e+01	1.895641e+01	3.333333e-01	5.000000e-01	3
8	80	2.842105e+01	1.789474e+01	1.895641e+01	1.895641e+01	3.863636e-01	5.000000e-01	3
8.100000e+00	81	40	1.263158e+01	1.895641e+01	1.895641e+01	2.400000e-01	5.000000e-01	3
8.200000e+00	82	5.157895e+01	40	1.895641e+01	1.895641e+01	4.367816e-01	5.000000e-01	3
8.300000e+00	83	3.578947e+01	2.526316e+01	1.895641e+01	1.895641e+01	4.137931e-01	5.000000e-01	3
8.400000e+00	84	3.052632e+01	2.421053e+01	1.895641e+01	1.895641e+01	4.423077e-01	5.000000e-01	3
8.500000e+00	85	2.631579e+01	2.947368e+01	1.895641e+01	1.895641e+01	5.283019e-01	5.000000e-01	3
8.600000e+00	86	3.157895e+01	2.105263e+01	1.895641e+01	1.895641e+01	4.000000e-01	5.000000e-01	3
8.700000e+00	87	2.315789e+01	2.631579e+01	1.895641e+01	1.895641e+01	5.319149e-01	5.000000e-01	3
8.800000e+00	88	2.736842e+01	1.473684e+01	1.895641e+01	1.895641e+01	3.500000e-01	5.000000e-01	3
8.900000e+00	89	4.315789e+01	2.526316e+01	1.895641e+01	1.895641e+01	3.692308e-01	5.000000e-01	3
9	90	1.894737e+01	3.789474e+01	1.895641e+01	1.895641e+01	6.666667e-01	5.000000e-01	3
9.100000e+00	91	3.263158e+01	1.684211e+01	1.895641e+01	1.895641e+01	3.404255e-01	5.000000e-01	3
9.200000e+00	92	2.105263e+01	2.947368e+01	1.895641e+01	1.895641e+01	5.833333e-01	5.000000e-01	3
9.300000e+00	93	1.578947e+01	3.368421e+01	1.895641e+01	1.895641e+01	6.808511e-01	5.000000e-01	3
9.400000e+00	94	2.421053e+01	2.947368e+01	1.895641e+01	1.895641e+01	5.490196e-01	5.000000e-01	3
9.500000e+00	95	2.421053e+01	2.210526e+01	1.895641e+01	1.895641e+01	4.772727e-01	5.000000e-01	3
9.600000e+00	96	4.421053e+01	2.526316e+01	1.895641e+01	1.895641e+01	3.636364e-01	5.000000e-01	3
9.700000e+00	97	2.526316e+01	2.315789e+01	1.895641e+01	1.895641e+01	4.782609e-01	5.000000e-01	3
9.800000e+00	98	3.473684e+01	1.263158e+01	1.895641e+01	1.895641e+01	2.666667e-01	5.000000e-01	3
9.900000e+00	99	2.736842e+01	20	1.895641e+01	1.895641e+01	4.222222e-01	5.000000e-01	3
10	100	3.368421e+01	3.157895e+00	1.895641e+01	1.895641e+01	8.571429e-02	5.000000e-01	3
